,Star ID,RA,DE,Magnitude
652,79649,2.01178446,0.4521275,5.4
653,79652,2.01337235,0.42794736,3.7
654,79665,2.01698372,0.49128648,1.2
655,79773,2.0526784,0.46943869,5.0
656,79798,2.06275404,0.34937245,5.4
657,79895,2.0963586,0.4875778,5.0
658,79958,2.1154421,0.3792327,5.4
659,80015,2.1382569,0.5202475,5.6
660,80103,2.16870301,0.47789088,5.2
661,80242,2.22450635,0.35975464,5.5
662,80377,2.27065169,0.37785806,4.7
663,80415,2.28496427,0.50517193,4.2
664,80510,2.32421156,0.49078038,5.3
665,80594,2.3553998,0.43024044,5.5
666,80649,2.37802572,0.52109394,5.4
667,80665,2.38450046,0.38831612,5.2
668,80806,2.45108056,0.46074423,4.6
669,80884,2.48216713,0.40473318,4.5
670,81003,2.54388983,0.41897414,3.1
671,81053,2.57021085,0.42992414,5.3
672,81063,2.57402861,0.45803296,4.1
673,81153,2.6181279,0.38730912,5.6
674,81257,2.67648045,0.51592568,5.4
675,81264,2.6786992,0.41307066,3.6
676,81484,2.79378759,0.46405949,5.5
677,81489,2.79558245,0.40929193,5.0
678,81582,2.84885434,0.43662708,4.5
679,81636,2.87832109,0.35689157,4.4
680,81691,2.9065768,0.43510191,5.6
681,81726,2.9297595,0.36299295,2.6
682,81735,2.93454112,0.40785426,4.9
683,81940,3.04641309,0.37752674,5.4
684,81997,3.07792167,0.35773786,4.5
685,82210,-3.0813177,0.42277508,5.1
686,82290,-3.04646319,0.46034242,5.1
687,82309,-3.03729803,0.48075123,5.1
688,82312,-3.03491885,0.49822397,4.6
689,82329,-3.02633089,0.45709058,5.4
690,82332,-3.02400189,0.42560072,5.5
691,82345,-3.01717758,0.43359787,5.4
692,82389,-3.00039296,0.39975521,4.8
693,82420,-2.98174376,0.37240531,5.5
694,82536,-2.92663629,0.48541844,5.1
695,82549,-2.91978493,0.37553178,5.1
696,82658,-2.85893549,0.48681747,4.9
697,82705,-2.83816396,0.49098061,4.3
698,82941,-2.71274089,0.35269458,5.6
699,83014,-2.67319761,0.3754481,5.1
700,83083,-2.64292488,0.48409364,5.2
701,83102,-2.63411664,0.38291438,5.4
702,83202,-2.58257344,0.44205234,4.8
703,83415,-2.47617562,0.52292581,4.5
704,83487,-2.43812002,0.46669144,4.9
705,83499,-2.43123368,0.47619689,2.7
706,83623,-2.35655874,0.43990631,4.9
707,83644,-2.34615201,0.47371024,4.7
708,83670,-2.33392707,0.43742935,5.0
709,83728,-2.30211699,0.51223402,5.3
710,83830,-2.24377026,0.51098034,3.7
711,83892,-2.21408512,0.46917723,2.3
712,83957,-2.17886437,0.46168986,3.9
713,84018,-2.14895736,0.45762955,4.7
714,84036,-2.14209872,0.36873547,4.9
715,84097,-2.1139627,0.47161429,4.2
716,84151,-2.09684488,0.52342143,4.9
717,84154,-2.09378373,0.40041227,4.8
718,84410,-1.97192352,0.37694341,2.8
719,84415,-1.97053352,0.35931554,5.3
720,84650,-1.87762629,0.43178093,5.2
721,84686,-1.86417351,0.36717684,5.5
722,84950,-1.77597759,0.43453259,3.2
723,85015,-1.7535147,0.446579,5.3
724,85020,-1.75038358,0.42844318,5.1
725,85094,-1.72500249,0.35119864,5.4
726,85162,-1.70729947,0.45635265,4.5
727,85181,-1.70230513,0.49641445,5.6
728,85396,-1.63842797,0.48430657,3.5
729,85436,-1.62843676,0.44747052,5.3
730,85589,-1.58903428,0.51054439,3.8
731,85646,-1.57351968,0.37689008,5.2
732,85671,-1.56972622,0.36358878,5.1
733,85724,-1.55367406,0.38768747,5.3
734,85749,-1.54640404,0.50185871,3.8
735,85768,-1.5419176,0.36311992,4.3
736,85769,-1.54145981,0.34969485,5.2
737,85940,-1.49146413,0.382904,5.0
738,85956,-1.48760971,0.50343984,5.0
739,86002,-1.4766982,0.37953329,3.9
740,86405,-1.3809546,0.35774266,4.3
741,86417,-1.37855594,0.46438635,4.9
742,86520,-1.35203355,0.37286482,5.3
743,86566,-1.3411288,0.39410431,4.6
744,87135,-1.21824679,0.45666952,4.9
745,87158,-1.21233485,0.51526226,4.9
746,87260,-1.19283,0.42869601,4.6
747,87812,-1.09556941,0.39237906,4.9
748,88070,-1.05138611,0.48196026,4.7
749,88211,-1.02651569,0.40961399,5.1
750,88409,-0.98984414,0.44397904,4.8
751,88427,-0.98744147,0.48275424,4.7
752,88943,-0.8888636,0.36694903,4.8
753,88944,-0.8885818,0.41782397,5.0
754,89083,-0.86084256,0.43791567,5.1
755,89215,-0.83188551,0.48977696,5.4
756,89227,-0.82909356,0.46964764,4.8
757,89271,-0.81844029,0.48636189,5.2
758,89331,-0.80269669,0.38626909,5.6
759,89719,-0.67430002,0.47804573,5.4
760,89751,-0.66461708,0.40873526,4.8
761,89939,-0.60255703,0.49770008,4.7
762,89948,-0.60048692,0.44356559,4.3
763,89971,-0.59441666,0.39649551,5.5
764,90039,-0.57757336,0.52256263,5.0
765,90064,-0.56608255,0.49844296,5.6
766,90074,-0.56380795,0.44835991,5.0
767,90216,-0.5091609,0.50126554,5.6
768,90237,-0.5031758,0.43808108,4.0
769,90439,-0.44065149,0.490055,4.9
770,90716,-0.35166006,0.50695086,4.9
771,90733,-0.34621048,0.52288814,3.1
772,90774,-0.33109091,0.40669764,4.1
773,90815,-0.31596342,0.4247633,3.7
774,90895,-0.28359003,0.35779735,5.6
775,90980,-0.25592563,0.48539764,2.6
776,91018,-0.24141234,0.43978923,5.0
777,91185,-0.18256834,0.40956682,4.6
778,91252,-0.16196662,0.40367139,4.6
779,91339,-0.12670944,0.38785841,5.5
780,91456,-0.08084939,0.5076199,5.0
781,91610,-0.0209166,0.43395052,4.8
782,91749,0.03257017,0.18967434,5.5
783,91780,0.0465019,0.26015379,2.9
784,91791,0.05240802,0.34782284,4.9
785,91909,0.11099349,0.30746433,5.3
786,92071,0.19167505,0.26534682,5.6
787,92098,0.20222491,0.29096452,5.2
788,92229,0.2724696,0.25617405,5.6
789,92282,0.29296043,0.33845973,5.6
790,92443,0.36646912,0.33129753,5.6
791,92483,0.38747743,0.26334783,3.7
792,92535,0.41208882,0.20745958,5.6
793,92679,0.48337295,0.33251484,4.8
794,92720,0.50009698,0.30672954,5.2
795,92931,0.62017207,0.18125685,5.5
796,93082,0.7078649,0.21356765,5.2
797,93126,0.72647913,0.30120049,5.3
798,93143,0.73621298,0.2596568,5.5
799,93194,0.75750774,0.31110504,5.6
800,93327,0.8236416,0.34101901,4.5
801,93462,0.90613619,0.1948887,5.1
802,93468,0.90804406,0.22282182,4.3
803,93556,0.95743091,0.34106633,5.5
804,93610,0.98403999,0.1918287,5.0
805,93718,1.03806207,0.21555849,4.0
806,93867,1.1211305,0.27067448,3.9
807,93906,1.13974211,0.30246163,4.8
808,93922,1.14577812,0.31093622,4.2
809,93931,1.14970692,0.27063783,4.6
810,93934,1.15094844,0.25485821,4.9
811,93953,1.15930478,0.33285543,3.6
812,93959,1.16078366,0.22581812,5.1
813,94006,1.18249257,0.25727826,4.8
814,94025,1.19076907,0.17557654,4.4
815,94026,1.19139783,0.28641585,1.1
816,94043,1.20148161,0.21663322,4.3
817,94163,1.25858268,0.32736268,5.1
818,94200,1.27470414,0.17580571,4.7
819,94217,1.28088428,0.23452203,4.3
820,94289,1.31645422,0.26766651,4.6
821,94331,1.32859604,0.32427718,5.0
822,94358,1.33881909,0.27113894,4.9
823,94758,1.47656492,0.28815042,4.9
824,94887,1.51293184,0.22055944,4.9
825,95258,1.59137296,0.25789334,4.4
826,95361,1.6104849,0.24821728,4.4
827,95364,1.61080997,0.28175844,4.9
828,95446,1.62548891,0.28205083,5.3
829,95658,1.66947499,0.25745619,4.7
830,95787,1.69740063,0.20212527,5.1
831,95911,1.7227415,0.28699709,1.9
832,96014,1.74311996,0.30885235,5.1
833,96050,1.75042693,0.23178157,4.6
834,96264,1.79691945,0.23113357,4.7
835,96428,1.83636403,0.19244994,5.3
836,96637,1.87841236,0.28353717,5.3
837,96745,1.89900535,0.29028762,3.6
838,96870,1.9294284,0.20540896,5.3
839,96951,1.95046515,0.21138681,4.9
840,97015,1.96679031,0.27813174,5.1
841,97119,1.99225066,0.310495,5.2
842,97220,2.02122466,0.32521758,5.0
843,97223,2.02248049,0.19009481,5.3
844,97541,2.10439009,0.23146726,5.1
845,97644,2.13517421,0.31066827,5.1
846,97880,2.21982632,0.31878095,5.6
847,98086,2.27698179,0.32008286,4.2
848,98088,2.27782071,0.17914069,5.6
849,98249,2.33348835,0.27531866,5.6
850,98266,2.33766834,0.21035615,4.3
851,98377,2.37818666,0.18972762,5.1
852,98455,2.41061575,0.26441806,5.6
853,98626,2.48383166,0.20110096,5.1
854,98708,2.5241103,0.17664012,3.8
855,98732,2.53513707,0.24873395,5.6
856,98768,2.55197899,0.20353385,5.0
857,98875,2.59851071,0.22138013,5.2
858,98954,2.63810393,0.29683285,3.6
859,98963,2.64091085,0.17878159,4.6
860,98966,2.64291187,0.2131461,1.3
861,99064,2.69224375,0.34427206,5.0
862,99280,2.80874732,0.33432941,5.6
863,99281,2.80899661,0.25236021,5.6
864,99304,2.82145543,0.18867499,5.3
865,99511,2.93048534,0.27407186,3.4
866,99524,2.93760781,0.23702672,5.5
867,99586,2.97281423,0.18858069,4.0
868,99600,2.9801505,0.29202161,5.6
869,99808,3.0827318,0.25920951,2.2
870,99868,3.11150639,0.27794407,5.5
871,100011,-3.08284378,0.26489444,5.1
872,100052,-3.06221798,0.31536291,4.9
873,100159,-2.99925334,0.32553964,5.2
874,100210,-2.96988279,0.18344942,5.0
875,100251,-2.94896014,0.29409239,5.3
876,100282,-2.93914376,0.25124315,5.6
877,100356,-2.89527585,0.30854701,5.0
878,100383,-2.8811597,0.19595636,3.0
879,100442,-2.84682683,0.31055346,4.5
880,100496,-2.81527571,0.24326952,5.5
881,100581,-2.76641951,0.24513523,5.2
882,100653,-2.71787208,0.19197778,5.5
883,100705,-2.68394484,0.30901486,4.5
884,100724,-2.67443592,0.28004128,4.3
885,100765,-2.65157924,0.32546197,2.8
886,100924,-2.56703222,0.23026303,5.5
887,100933,-2.56390161,0.18038545,5.4
888,100943,-2.55961625,0.3393257,0.2
889,100974,-2.54447333,0.23097818,5.3
890,100979,-2.54213437,0.28859106,5.0
891,101024,-2.51271219,0.33947987,5.4
892,101137,-2.45055244,0.29027846,4.9
893,101144,-2.44887583,0.24333031,3.9
894,101151,-2.44642299,0.20725853,5.6
895,101183,-2.43078047,0.29976132,4.7
896,101249,-2.40384313,0.33697945,4.6
897,101544,-2.2537934,0.27231815,5.5
898,101622,-2.21477678,0.18681161,5.2
899,101639,-2.2074576,0.1776066,5.4
900,101681,-2.18463022,0.34610175,4.5
901,101682,-2.18412676,0.22700799,5.3
902,101724,-2.16474132,0.271871,3.7
903,101751,-2.15335697,0.31930396,4.3
904,101770,-2.14506454,0.26675753,5.6
905,101825,-2.11996016,0.276173,3.9
906,101878,-2.09880415,0.31337818,5.3
907,101950,-2.0690159,0.29982725,5.3
908,102106,-2.00838404,0.33631195,3.8
909,102152,-1.99357593,0.24691192,4.5
910,102233,-1.96234901,0.20235381,4.9
911,102457,-1.86907374,0.17883051,4.3
912,102475,-1.86239575,0.32309235,5.6
913,102552,-1.82894012,0.24718148,5.1
914,102583,-1.81925544,0.22354313,4.9
915,102680,-1.77861602,0.2521211,5.4
916,102724,-1.76163331,0.19054254,5.3
917,102756,-1.75358102,0.31602905,5.2
918,102911,-1.69643552,0.33670029,5.6
919,102931,-1.69030076,0.21982383,2.1
920,103032,-1.6592323,0.27879686,5.6
921,103105,-1.63657319,0.30916995,5.6
922,103284,-1.58026669,0.29238304,4.7
923,103654,-1.48088489,0.31067045,5.5
924,104092,-1.37526854,0.31633142,4.4
925,104295,-1.32636572,0.3018083,5.4
926,104307,-1.32299367,0.23656954,5.4
927,104317,-1.32055108,0.26178198,4.2
928,104460,-1.29542351,0.24064144,3.0
929,104487,-1.28883024,0.19186162,5.1
930,104690,-1.24150309,0.2007804,5.1
931,104721,-1.23341756,0.21434379,5.4
932,104806,-1.21045157,0.20657654,5.2
933,104989,-1.16769457,0.34318206,4.9
934,105119,-1.14380064,0.31237132,4.4
935,105132,-1.13969061,0.30296952,4.5
936,105222,-1.11752653,0.18308688,2.8
937,105258,-1.11196169,0.32130876,3.8
938,105297,-1.10498139,0.33188182,5.0
939,105337,-1.09680438,0.17958066,5.2
940,105437,-1.07395118,0.19704224,5.3
941,105499,-1.06232823,0.33781076,3.7
942,105877,-0.99500159,0.26256714,5.0
943,106229,-0.91270538,0.19429311,4.0
944,106247,-0.90938395,0.224358,5.2
945,106273,-0.90333893,0.25308355,4.7
946,106315,-0.89359359,0.25167798,3.7
947,106321,-0.89262282,0.19551203,5.4
948,106356,-0.88438203,0.27461932,3.9
949,106424,-0.8677622,0.25995075,4.5
950,106474,-0.85379521,0.27825741,5.2
951,106664,-0.81488207,0.23613752,5.4
952,106665,-0.81482382,0.21600597,5.5
953,106711,-0.80275123,0.1857951,5.6
954,107072,-0.69912457,0.34190404,4.3
955,107287,-0.63086852,0.33323116,5.3
956,107364,-0.60151797,0.2987961,4.5
957,107424,-0.57698948,0.29762067,5.3
958,107527,-0.54759835,0.20661649,5.6
959,107853,-0.44045463,0.20861353,4.9
960,108102,-0.3535749,0.18447835,3.6
961,108164,-0.33077028,0.20797169,4.3
962,108377,-0.25190475,0.26068,2.6
963,108579,-0.17212458,0.21012959,5.3
964,108637,-0.14563252,0.2178967,4.7
965,108731,-0.10725796,0.31631528,5.4
966,108788,-0.08366533,0.17547279,5.4
967,108877,-0.04389298,0.32886556,5.2
968,108878,-0.04334749,0.18621252,5.4
969,109151,0.0786356,0.13810301,5.6
970,109473,0.2010847,0.12764141,4.5
971,109626,0.26330473,0.13301843,4.5
972,109738,0.31030013,0.12760946,5.6
973,109792,0.32819564,0.05849873,5.3
974,109925,0.38206145,0.10274273,5.1
975,110064,0.43120971,0.09137346,4.7
976,110109,0.44832913,0.15545376,4.5
977,110205,0.48417144,0.05133925,4.8
978,110290,0.52122747,0.04403582,4.3
979,110407,0.56874077,0.15032792,4.5
980,110494,0.60815438,0.00293613,5.6
981,110542,0.63484832,0.14376253,4.3
982,110588,0.64975234,0.03571981,5.4
983,110634,0.66866422,0.09383079,5.0
984,110664,0.68467704,0.00198774,4.0
985,110706,0.70121491,0.05281584,3.6
986,110722,0.70788388,0.17286042,4.4
987,110888,0.77244427,0.15200625,4.7
988,110920,0.78432051,0.07255086,5.6
989,111119,0.85842049,0.05564338,5.0
990,111171,0.88190913,0.15453557,3.8
991,111194,0.89210534,0.16684945,3.8
992,111291,0.93513979,0.00426413,4.4
993,111399,0.97308077,0.10288483,5.4
994,111578,1.04934896,0.10213798,3.9
995,111584,1.05195234,0.09248635,5.3
996,111673,1.09614139,0.15949667,5.0
997,111679,1.09898147,0.17255101,5.1
998,111695,1.10311747,0.15304157,4.3
999,111790,1.13941566,0.16312133,5.1
1000,111927,1.19837892,0.01568203,5.3
1001,112105,1.25281116,0.12000234,3.3
1002,112123,1.25613144,0.15386842,4.4
1003,112141,1.25899479,0.09636322,3.8
1004,112196,1.27253855,0.04119578,3.9
1005,112280,1.2913444,0.0286042,4.7
1006,112527,1.35557411,0.04892585,4.6
1007,112733,1.4056431,0.03145394,4.7
1008,112739,1.40694104,0.110061,1.7
1009,112774,1.414657,0.05330192,4.7
1010,112848,1.4316373,0.10317669,4.3
1011,112913,1.44894465,0.16506291,4.5
1012,112957,1.45803461,0.16170868,4.4
1013,113000,1.46844812,0.0714644,4.5
1014,113219,1.52647734,0.0321927,5.0
1015,113270,1.53791208,0.12914428,0.6
1016,113388,1.56918693,0.16840798,4.2
1017,113674,1.63342034,0.17387513,5.3
1018,113809,1.66293881,0.08063266,4.5
1019,113904,1.67839959,0.00577374,5.3
1020,114033,1.70256564,0.1286519,4.5
1021,114257,1.7375792,0.17354885,4.7
1022,114409,1.76546513,0.14124688,5.0
1023,114427,1.76824914,0.04308273,4.7
1024,115424,1.93258221,0.16364731,5.1
1025,115455,1.93923221,0.14646168,3.1
1026,115476,1.94318662,0.12296494,5.3
1027,115477,1.94360208,0.15757511,4.6
1028,115580,1.9613179,0.03528935,5.3
1029,115755,1.99266547,0.09345661,0.5
1030,116042,2.04686362,0.03308946,5.1
1031,116181,2.07585761,0.04118075,5.4
1032,116259,2.0929302,0.04316636,4.5
1033,116568,2.15462947,0.16303184,3.8
1034,116751,2.19576216,0.13489422,5.2
1035,116964,2.24715462,0.10261373,4.2
1036,116987,2.25210532,0.06140398,4.5
1037,117049,2.27159665,0.06247144,4.3
1038,117111,2.28694529,0.1152519,3.5
1039,117145,2.29417095,0.10513219,4.4
1040,117263,2.3245671,0.1071111,3.3
1041,117419,2.37077417,0.09238474,5.4
1042,117526,2.40752303,0.04409201,3.8
1043,117716,2.46868518,0.16188903,5.5
1044,117750,2.48395638,0.17343754,5.3
1045,117806,2.50704556,0.12323566,5.1
1046,117820,2.51260872,0.08510226,4.8
1047,118043,2.60740076,0.14459937,4.9
1048,118354,2.74967621,0.16693211,3.9
1049,118375,2.75845951,0.12586932,5.2
1050,118609,2.87097231,0.0678297,5.0
1051,118614,2.87174462,0.11118499,5.1
1052,118647,2.8904325,0.13276186,4.7
1053,118730,2.92865885,0.0035389,5.4
1054,118763,2.94400568,0.03989352,5.4
1055,118803,2.96076855,0.11001906,4.1
1056,118830,2.97348225,0.02936541,5.5
1057,118874,2.990471,0.05466042,5.2
1058,118964,3.03635629,0.14680333,5.5
1059,119028,3.06613699,0.14898567,5.1
1060,119034,3.06867717,0.11885072,4.2
1061,119057,3.07765224,0.14876634,5.2
1062,119075,3.08962454,0.03571918,3.8
1063,119110,3.10881116,0.15222796,5.6
1064,119155,3.13018941,0.06865461,5.2
1065,119163,3.13421981,0.12030719,4.6
1066,119212,-3.12997865,0.15726551,4.2
1067,119340,-3.06388623,0.0626722,5.1
1068,119537,-2.96960216,0.12358381,5.5
1069,119573,-2.95357538,0.13869143,5.2
1070,119673,-2.90997392,0.06403225,3.7
1071,119846,-2.81743185,0.16903339,5.2
1072,119854,-2.81400271,0.1000558,5.0
1073,120003,-2.74192956,0.06833139,4.9
1074,120081,-2.70287687,0.06615312,5.6
1075,120237,-2.62192507,0.03116605,4.3
1076,120338,-2.57554238,0.04614486,4.9
1077,120425,-2.52672508,0.15137755,5.1
1078,120433,-2.52331776,0.10552232,5.1
1079,120600,-2.44700382,0.14616522,5.0
1080,120641,-2.43057438,0.01618512,5.5
1081,120647,-2.42723789,0.0366954,3.8
1082,120808,-2.35457453,0.03990642,4.6
1083,120915,-2.30077621,0.08942708,5.4
1084,120945,-2.28307719,0.03409176,5.2
1085,120954,-2.275541,0.01563708,5.5
1086,121019,-2.24227503,0.03515859,5.1
1087,121156,-2.17379659,0.11487141,2.8
1088,121185,-2.16414798,0.13104853,4.4
1089,121214,-2.14778057,0.0409751,5.3
1090,121217,-2.14535558,0.08075469,3.8
1091,121539,-2.00914711,0.01998581,4.8
1092,121622,-1.9808815,0.01353566,5.5
1093,121657,-1.97052464,0.03651161,3.9
1094,121842,-1.90490237,0.15136048,5.4
1095,121864,-1.89669539,0.09311303,5.3
1096,121894,-1.88542318,0.1279769,5.5
1097,121910,-1.88112953,0.02268618,5.5
1098,121961,-1.8531063,0.16495693,3.4
1099,122386,-1.72773815,0.07299413,4.4
1100,122417,-1.71794939,0.00644904,5.2
1101,122670,-1.65369648,0.08005166,2.9
1102,122753,-1.63457217,0.04755188,3.7
1103,123004,-1.580461,0.076269,4.8
1104,123012,-1.57891588,0.05117989,4.0
1105,123034,-1.57422152,0.02277296,4.4
1106,123106,-1.55802575,0.04380107,4.1
1107,123139,-1.54935859,0.15229835,4.7
1108,123141,-1.54907745,0.16677077,3.7
1109,123376,-1.49064215,0.05852404,4.9
1110,123496,-1.46324724,0.00287708,5.4
1111,123689,-1.42210648,0.15850421,5.4
1112,123692,-1.42149126,0.11573215,5.4
1113,123878,-1.38619524,0.0350385,5.0
1114,124069,-1.33623715,0.07217761,5.4
1115,124317,-1.28042401,0.1046001,5.4
1116,124407,-1.26017259,0.0385231,5.1
1117,124486,-1.23919889,0.01732773,5.3
1118,124602,-1.20874253,0.05259734,3.4
1119,124627,-1.20445084,0.00414438,4.9
1120,124798,-1.17091579,0.12690914,4.6
1121,124902,-1.14875265,0.09219644,5.2
1122,125121,-1.09806007,0.1524531,0.9
1123,125158,-1.0911562,0.01528729,4.0
1124,125209,-1.08287251,0.14539848,4.9
1125,125218,-1.08129742,0.00247187,5.6
1126,125234,-1.07836737,0.1096156,3.9
1127,125402,-1.03979845,0.12453831,5.6
1128,125746,-0.95687589,0.09044146,5.4
1129,126058,-0.88706322,0.17294259,5.2
1130,126061,-0.88639927,0.00540068,5.4
1131,126221,-0.84941596,0.10163867,5.6
1132,126427,-0.80034231,0.07157062,5.3
1133,126592,-0.7508858,0.17329578,4.8
1134,126642,-0.73284397,0.17110025,4.6
1135,126661,-0.72726124,0.08796629,4.1
1136,126748,-0.69633772,0.11512938,5.1
1137,126964,-0.62387928,0.03521803,5.3
1138,127001,-0.61193032,0.09514609,5.6
1139,127028,-0.60331988,0.1683355,2.5
1140,127059,-0.59037063,0.04283135,5.5
1141,127284,-0.50982216,0.08400934,4.9
1142,127339,-0.490103,0.10386711,3.7
1143,127452,-0.4453073,0.09664872,5.4
1144,127519,-0.42445083,0.01960039,4.6
1145,127539,-0.41308896,0.07756733,4.9
1146,127550,-0.40388031,0.07290458,5.5
1147,127809,-0.30602006,0.16701337,5.3
1148,127838,-0.29361164,0.14920568,5.0
1149,127880,-0.27535207,0.01213872,5.6
1150,127933,-0.2559913,0.06196767,4.6
1151,127975,-0.24223548,0.15950613,4.7
1152,128000,-0.23126202,0.14671034,5.4
1153,128006,-0.22905388,0.16669126,5.3
1154,128021,-0.22161231,0.14745017,5.1
1155,128084,-0.19821624,0.05251332,3.9
1156,128125,-0.18415863,0.08915355,5.2
1157,128185,-0.15547342,0.01713288,4.9
1158,128195,-0.15083971,0.10653664,4.5
1159,128280,-0.11416532,0.03184474,5.6
1160,128309,-0.09871269,0.09346529,4.3
1161,128335,-0.08947459,0.02626391,4.6
1162,128373,-0.07053289,0.05601411,5.3
1163,128512,-0.01421766,0.11495616,4.0
1164,128571,0.0121104,-0.10449655,4.7
1165,128654,0.05193591,-0.14064939,5.4
1166,128693,0.07365173,-0.15884164,3.8
1167,128838,0.14256221,-0.06750686,5.2
1168,129008,0.22013315,-0.02470383,4.9
1169,129192,0.31363756,-0.14296166,5.2
1170,129203,0.32316459,-0.04822296,5.5
1171,129273,0.35570996,-0.14732111,3.8
1172,129464,0.43718295,-0.06878963,5.3
1173,129489,0.45149763,-0.10441985,5.5
1174,129654,0.52633516,-0.00195021,5.6
1175,129824,0.5969786,-0.05591545,2.0
1176,129857,0.60936382,-0.01940224,5.6
1177,129958,0.65279409,-0.02190005,5.5
1178,130196,0.75914202,-0.15875655,4.0
1179,130198,0.75971856,-0.06828625,5.3
1180,130227,0.77299878,-0.04647579,5.5
1181,130253,0.78648114,-0.13754857,5.5
1182,130283,0.80321056,-0.10961991,5.6
1183,130354,0.82998813,-0.02411871,5.1
1184,130386,0.8438771,-0.15715478,4.9
1185,130527,0.90815525,-0.09154819,4.8
1186,130563,0.91879623,-0.16801102,3.8
1187,130651,0.95190571,-0.093741,5.5
1188,130685,0.96364247,-0.17333568,3.7
1189,130697,0.96850815,-0.02302899,5.1
1190,130788,1.00452855,-0.09615562,5.5
1191,130805,1.01132225,-0.05412634,5.0
1192,130877,1.04282282,-0.02946765,5.3
1193,131062,1.10378702,-0.13490372,4.5
1194,131175,1.13964983,-0.06736375,5.2
1195,131269,1.17511914,-0.00261397,5.0
1196,131314,1.18587662,-0.14546631,5.5
1197,131315,1.18594956,-0.15833482,5.5
1198,131345,1.19475744,-0.06027019,4.1
1199,131357,1.20027537,-0.04488987,5.3
1200,131467,1.23481995,-0.05837802,4.2
1201,131567,1.26726402,-0.09660131,4.5
1202,131699,1.30468883,-0.12646355,4.8
1203,131776,1.32770251,-0.08238914,5.2
1204,131793,1.33251271,-0.08987738,2.9
1205,131823,1.33845606,-0.15388141,4.3
1206,131906,1.36193787,-0.14412856,0.3
1207,131951,1.37521772,-0.12037463,3.7
1208,132066,1.40296816,-0.13705232,4.2
1209,132070,1.40482105,-0.04261309,3.4
1210,132219,1.43749805,-0.00583914,2.5
1211,132221,1.43775912,-0.12805321,4.6
1212,132345,1.45593011,-0.02150779,1.8
1213,132405,1.46709818,-0.04585605,3.8
1214,132410,1.46810087,-0.12634933,4.9
1215,132443,1.47582446,-0.03433926,2.0
1216,132444,1.47613084,-0.0201347,5.0
1217,132541,1.50702004,-0.16905186,2.2
1218,132714,1.55638297,-0.16685833,5.1
1219,132731,1.56011798,-0.05366291,4.7
1220,132792,1.5786218,-0.11703097,5.1
1221,132943,1.61193679,-0.11409964,5.1
1222,133011,1.62496975,-0.10922222,4.1
1223,133113,1.64629673,-0.13614436,5.1
1224,133117,1.64710125,-0.05099314,5.2
1225,133289,1.68201388,-0.08254937,5.0
1226,133315,1.68594836,-0.12216364,4.7
1227,133403,1.70646361,-0.02060783,5.0
1228,133584,1.74337558,-0.15913185,5.3
1229,133678,1.7681485,-0.15607558,5.3
1230,133869,1.79711747,-0.01855222,5.3
1231,134075,1.83034942,-0.09860107,5.4
1232,134105,1.83446809,-0.07269738,4.9
1233,134281,1.86638413,-0.07256381,5.0
1234,134315,1.87115608,-0.0038038,5.4
1235,134898,1.98440272,-0.06977797,5.2
1236,134985,2.00214472,-0.16464045,4.1
1237,135344,2.08234151,-0.06181947,5.1
1238,135379,2.08862644,-0.02185904,4.9
1239,135550,2.12092767,-0.04951339,4.4
1240,135610,2.13417465,-0.13303297,5.4
1241,135915,2.19891757,-0.06670309,5.4
1242,136220,2.27424053,-0.12308959,4.7
1243,136275,2.28950365,-0.02989327,5.2
1244,136307,2.29881331,-0.05683388,5.2
1245,136603,2.38348686,-0.14636995,5.5
1246,136724,2.41820582,-0.10722474,5.4
1247,136727,2.41832356,-0.14896531,5.5
1248,136767,2.43491553,-0.16306044,5.0
1249,136870,2.46584415,-0.14732261,2.2
1250,136871,2.46659682,-0.10213332,5.4
1251,136894,2.47230383,-0.04449639,4.8
1252,136931,2.4846207,-0.01681324,4.5
1253,137034,2.51895751,-0.01596875,4.1
1254,137198,2.57449723,-0.13733487,5.2
1255,137365,2.64146274,-0.00220755,4.5
1256,137468,2.68407343,-0.13645944,5.4
1257,137599,2.73553454,-0.04332882,5.2
1258,137607,2.73901058,-0.00663148,5.0
1259,137946,2.87663714,-0.03865875,5.0
1260,138101,2.94139648,-0.05895703,4.6
1261,138237,3.00091338,-0.04760245,5.1
1262,138295,3.02877,-0.1662525,4.8
1263,138297,3.02983741,-0.0095565,4.5
1264,138720,-3.06590637,-0.00679054,4.0
1265,138844,-3.00547733,-0.16015825,5.4
1266,138891,-2.98162238,-0.13475144,4.8
1267,138916,-2.97088112,-0.02051528,2.9
1268,139032,-2.91579474,-0.16175285,4.9
1269,139188,-2.84768822,-0.09202302,4.5
1270,139389,-2.75167729,-0.10468936,4.8
1271,139400,-2.74745265,-0.17292785,5.4
1272,139419,-2.73954485,-0.00595114,3.4
1273,139489,-2.70969296,-0.14750519,5.2
1274,139612,-2.65232413,-0.0219544,5.3
1275,139735,-2.60025653,-0.15840162,5.5
1276,139823,-2.55957298,-0.10058032,4.2
1277,139865,-2.54398573,-0.03552143,5.2
1278,139950,-2.50619375,-0.03499026,5.0
1279,140089,-2.44162231,-0.09497946,4.0
1280,140175,-2.40671805,-0.03651015,5.0
1281,140239,-2.37989547,-0.0723263,4.6
1282,140269,-2.36362609,-0.1452414,5.4
1283,140429,-2.29374573,-0.1605651,2.7
