,Star ID,RA,DE,Magnitude
1284,107853,-0.44045463,0.20861353,4.9
1285,108063,-0.36453651,0.33620142,5.8
1286,108093,-0.35605705,0.24933672,5.8
1287,108102,-0.3535749,0.18447835,3.6
1288,108164,-0.33077028,0.20797169,4.3
1289,108230,-0.30292799,0.28929584,5.7
1290,108306,-0.27622794,0.20003505,5.8
1291,108377,-0.25190475,0.26068,2.6
1292,108442,-0.22592153,0.30234445,5.9
1293,108579,-0.17212458,0.21012959,5.3
1294,108637,-0.14563252,0.2178967,4.7
1295,108731,-0.10725796,0.31631528,5.4
1296,108788,-0.08366533,0.17547279,5.4
1297,108877,-0.04389298,0.32886556,5.2
1298,108878,-0.04334749,0.18621252,5.4
1299,109086,0.05411357,0.14911104,5.9
1300,109151,0.0786356,0.13810301,5.6
1301,109191,0.09964914,0.02902434,6.0
1302,109223,0.11233674,0.17307053,6.0
1303,109261,0.13008732,0.11658213,5.7
1304,109470,0.19965506,0.08768277,5.8
1305,109473,0.2010847,0.12764141,4.5
1306,109626,0.26330473,0.13301843,4.5
1307,109696,0.28706768,0.09399897,5.7
1308,109738,0.31030013,0.12760946,5.6
1309,109792,0.32819564,0.05849873,5.3
1310,109925,0.38206145,0.10274273,5.1
1311,110064,0.43120971,0.09137346,4.7
1312,110109,0.44832913,0.15545376,4.5
1313,110137,0.46181646,0.05998052,6.0
1314,110205,0.48417144,0.05133925,4.8
1315,110265,0.5129021,0.04989528,5.8
1316,110389,0.56159372,0.14550175,5.7
1317,110455,0.59089424,0.02656987,5.8
1318,110494,0.60815438,0.00293613,5.6
1319,110542,0.63484832,0.14376253,4.3
1320,110588,0.64975234,0.03571981,5.4
1321,110634,0.66866422,0.09383079,5.0
1322,110664,0.68467704,0.00198774,4.0
1323,110706,0.70121491,0.05281584,3.6
1324,110722,0.70788388,0.17286042,4.4
1325,110888,0.77244427,0.15200625,4.7
1326,110920,0.78432051,0.07255086,5.6
1327,111043,0.8280831,0.11298942,5.8
1328,111141,0.86609507,0.0610314,5.8
1329,111171,0.88190913,0.15453557,3.8
1330,111245,0.91581863,0.16067273,5.6
1331,111291,0.93513979,0.00426413,4.4
1332,111333,0.94790803,0.0505379,5.8
1333,111399,0.97308077,0.10288483,5.4
1334,111468,1.00065952,0.11145716,5.6
1335,111565,1.04299765,0.17207541,5.7
1336,111584,1.05195234,0.09248635,5.3
1337,111585,1.05257942,0.14068033,5.5
1338,111589,1.05394769,0.04699217,5.4
1339,111647,1.0850408,0.09415053,5.7
1340,111671,1.0945663,0.13246705,5.4
1341,111679,1.09898147,0.17255101,5.1
1342,111695,1.10311747,0.15304157,4.3
1343,111790,1.13941566,0.16312133,5.1
1344,111844,1.16041721,0.02219113,5.5
1345,111927,1.19837892,0.01568203,5.3
1346,111953,1.2059842,0.13566861,5.5
1347,112105,1.25281116,0.12000234,3.3
1348,112123,1.25613144,0.15386842,4.4
1349,112141,1.25899479,0.09636322,3.8
1350,112280,1.2913444,0.0286042,4.7
1351,112527,1.35557411,0.04892585,4.6
1352,112623,1.38132695,0.0444293,5.5
1353,112696,1.39714894,0.06104978,5.0
1354,112733,1.4056431,0.03145394,4.7
1355,112739,1.40694104,0.110061,1.7
1356,112774,1.414657,0.05330192,4.7
1357,112848,1.4316373,0.10317669,4.3
1358,112957,1.45803461,0.16170868,4.4
1359,113000,1.46844812,0.0714644,4.5
1360,113055,1.48304802,0.02534208,5.2
1361,113149,1.50672421,0.11236682,5.3
1362,113219,1.52647734,0.0321927,5.0
1363,113270,1.53791208,0.12914428,0.6
1364,113320,1.55445089,0.009598,5.3
1365,113388,1.56918693,0.16840798,4.2
1366,113429,1.5809596,0.0726599,5.7
1367,113506,1.59852096,0.04379206,5.6
1368,113674,1.63342034,0.17387513,5.3
1369,113809,1.66293881,0.08063266,4.5
1370,114033,1.70256564,0.1286519,4.5
1371,114096,1.71340748,0.01625333,5.7
1372,114257,1.7375792,0.17354885,4.7
1373,114268,1.73886427,0.00948606,5.6
1374,114323,1.74972124,0.06952558,5.8
1375,114387,1.7619661,0.15082655,5.8
1376,114427,1.76824914,0.04308273,4.7
1377,114555,1.78941141,0.14735359,5.8
1378,115118,1.88370601,0.05582731,5.6
1379,115424,1.93258221,0.16364731,5.1
1380,115455,1.93923221,0.14646168,3.1
1381,115476,1.94318662,0.12296494,5.3
1382,115580,1.9613179,0.03528935,5.3
1383,115643,1.97065454,0.06076417,5.8
1384,115772,1.99604923,0.09333298,5.8
1385,116042,2.04686362,0.03308946,5.1
1386,116119,2.06301337,0.15702946,5.8
1387,116181,2.07585761,0.04118075,5.4
1388,116243,2.08822923,0.0875926,5.7
1389,116568,2.15462947,0.16303184,3.8
1390,116746,2.19473852,0.03955159,5.9
1391,116751,2.19576216,0.13489422,5.2
1392,116964,2.24715462,0.10261373,4.2
1393,116987,2.25210532,0.06140398,4.5
1394,117049,2.27159665,0.06247144,4.3
1395,117263,2.3245671,0.1071111,3.3
1396,117419,2.37077417,0.09238474,5.4
1397,117526,2.40752303,0.04409201,3.8
1398,117717,2.46887557,0.14673667,5.9
1399,117750,2.48395638,0.17343754,5.3
1400,117806,2.50704556,0.12323566,5.1
1401,117820,2.51260872,0.08510226,4.8
1402,117897,2.54613294,0.12112876,6.0
1403,117900,2.54736798,0.03521473,5.7
1404,117958,2.57271932,0.04691712,5.9
1405,118000,2.59086776,0.16006158,5.9
1406,118043,2.60740076,0.14459937,4.9
1407,118163,2.66251774,0.08486644,5.9
1408,118285,2.71668789,0.157772,5.9
1409,118375,2.75845951,0.12586932,5.2
1410,118379,2.75942381,0.15549638,5.7
1411,118573,2.84983528,0.01752267,6.0
1412,118575,2.8511205,0.11261887,6.0
1413,118609,2.87097231,0.0678297,5.0
1414,118614,2.87174462,0.11118499,5.1
1415,118647,2.8904325,0.13276186,4.7
1416,118667,2.89878572,0.03887377,5.7
1417,118730,2.92865885,0.0035389,5.4
1418,118734,2.92967674,0.14546772,5.9
1419,118777,2.95112997,0.03359483,6.0
1420,118803,2.96076855,0.11001906,4.1
1421,118830,2.97348225,0.02936541,5.5
1422,118874,2.990471,0.05466042,5.2
1423,118928,3.01857386,0.05826001,5.8
1424,118964,3.03635629,0.14680333,5.5
1425,119034,3.06867717,0.11885072,4.2
1426,119057,3.07765224,0.14876634,5.2
1427,119075,3.08962454,0.03571918,3.8
1428,119110,3.10881116,0.15222796,5.6
1429,119155,3.13018941,0.06865461,5.2
1430,119163,3.13421981,0.12030719,4.6
1431,119212,-3.12997865,0.15726551,4.2
1432,119248,-3.10883428,0.10620241,5.7
1433,119340,-3.06388623,0.0626722,5.1
1434,119507,-2.98529107,0.03716819,6.0
1435,119537,-2.96960216,0.12358381,5.5
1436,119573,-2.95357538,0.13869143,5.2
1437,119579,-2.95033052,0.17137558,5.9
1438,119673,-2.90997392,0.06403225,3.7
1439,119846,-2.81743185,0.16903339,5.2
1440,119854,-2.81400271,0.1000558,5.0
1441,119898,-2.79623824,0.04100457,5.7
1442,119904,-2.79410327,0.09453421,5.9
1443,120003,-2.74192956,0.06833139,4.9
1444,120081,-2.70287687,0.06615312,5.6
1445,120184,-2.64454752,0.02259081,5.9
1446,120227,-2.62294958,0.15945604,5.9
1447,120237,-2.62192507,0.03116605,4.3
1448,120338,-2.57554238,0.04614486,4.9
1449,120432,-2.52397379,0.14783123,5.7
1450,120433,-2.52331776,0.10552232,5.1
1451,120498,-2.49892395,0.01833861,5.8
1452,120600,-2.44700382,0.14616522,5.0
1453,120641,-2.43057438,0.01618512,5.5
1454,120647,-2.42723789,0.0366954,3.8
1455,120757,-2.37806753,0.00057247,5.7
1456,120808,-2.35457453,0.03990642,4.6
1457,120915,-2.30077621,0.08942708,5.4
1458,120919,-2.29830264,0.00970364,5.6
1459,120945,-2.28307719,0.03409176,5.2
1460,120954,-2.275541,0.01563708,5.5
1461,121019,-2.24227503,0.03515859,5.1
1462,121151,-2.17506988,0.04667248,5.8
1463,121156,-2.17379659,0.11487141,2.8
1464,121169,-2.16893505,0.09778687,5.6
1465,121185,-2.16414798,0.13104853,4.4
1466,121214,-2.14778057,0.0409751,5.3
1467,121217,-2.14535558,0.08075469,3.8
1468,121430,-2.04735506,0.08984034,5.6
1469,121539,-2.00914711,0.01998581,4.8
1470,121567,-1.99952729,0.1232617,5.7
1471,121622,-1.9808815,0.01353566,5.5
1472,121657,-1.97052464,0.03651161,3.9
1473,121675,-1.96292046,0.09819625,5.6
1474,121775,-1.92789214,0.07532482,5.7
1475,121842,-1.90490237,0.15136048,5.4
1476,121864,-1.89669539,0.09311303,5.3
1477,121894,-1.88542318,0.1279769,5.5
1478,121910,-1.88112953,0.02268618,5.5
1479,121961,-1.8531063,0.16495693,3.4
1480,122055,-1.82067133,0.01351728,5.9
1481,122386,-1.72773815,0.07299413,4.4
1482,122417,-1.71794939,0.00644904,5.2
1483,122464,-1.70672998,0.0481788,5.6
1484,122670,-1.65369648,0.08005166,2.9
1485,122753,-1.63457217,0.04755188,3.7
1486,122879,-1.61094165,0.10664224,5.8
1487,122934,-1.59803734,0.01180517,5.7
1488,123004,-1.580461,0.076269,4.8
1489,123012,-1.57891588,0.05117989,4.0
1490,123034,-1.57422152,0.02277296,4.4
1491,123106,-1.55802575,0.04380107,4.1
1492,123139,-1.54935859,0.15229835,4.7
1493,123186,-1.53991905,0.06952185,5.7
1494,123352,-1.49775648,0.12632601,5.6
1495,123376,-1.49064215,0.05852404,4.9
1496,123461,-1.46939393,0.13966881,5.7
1497,123496,-1.46324724,0.00287708,5.4
1498,123515,-1.45937399,0.10754656,5.6
1499,123689,-1.42210648,0.15850421,5.4
1500,123692,-1.42149126,0.11573215,5.4
1501,123878,-1.38619524,0.0350385,5.0
1502,124069,-1.33623715,0.07217761,5.4
1503,124088,-1.33185696,0.043077,5.6
1504,124202,-1.30460547,0.03045755,5.7
1505,124265,-1.29171302,0.14229403,5.5
1506,124317,-1.28042401,0.1046001,5.4
1507,124407,-1.26017259,0.0385231,5.1
1508,124454,-1.24772962,0.08281713,5.4
1509,124486,-1.23919889,0.01732773,5.3
1510,124627,-1.20445084,0.00414438,4.9
1511,124660,-1.19626895,0.04934269,5.9
1512,124798,-1.17091579,0.12690914,4.6
1513,124902,-1.14875265,0.09219644,5.2
1514,125031,-1.12036196,0.13073704,5.7
1515,125209,-1.08287251,0.14539848,4.9
1516,125218,-1.08129742,0.00247187,5.6
1517,125220,-1.0811114,0.12231301,6.0
1518,125402,-1.03979845,0.12453831,5.6
1519,125746,-0.95687589,0.09044146,5.4
1520,126058,-0.88706322,0.17294259,5.2
1521,126061,-0.88639927,0.00540068,5.4
1522,126221,-0.84941596,0.10163867,5.6
1523,126427,-0.80034231,0.07157062,5.3
1524,126446,-0.79585711,0.12776251,6.0
1525,126534,-0.77245313,0.1005235,6.0
1526,126596,-0.75009684,0.17181041,6.0
1527,126661,-0.72726124,0.08796629,4.1
1528,126718,-0.70421475,0.12464332,6.0
1529,126955,-0.62819933,0.09678006,5.8
1530,126964,-0.62387928,0.03521803,5.3
1531,126996,-0.61252824,0.0184428,5.8
1532,127028,-0.60331988,0.1683355,2.5
1533,127059,-0.59037063,0.04283135,5.5
1534,127234,-0.53003481,0.00635518,5.8
1535,127238,-0.52939667,0.13990777,5.9
1536,127284,-0.50982216,0.08400934,4.9
1537,127339,-0.490103,0.10386711,3.7
1538,127452,-0.4453073,0.09664872,5.4
1539,127519,-0.42445083,0.01960039,4.6
1540,127543,-0.40737555,0.15486476,5.8
1541,127809,-0.30602006,0.16701337,5.3
1542,127838,-0.29361164,0.14920568,5.0
1543,127880,-0.27535207,0.01213872,5.6
1544,127933,-0.2559913,0.06196767,4.6
1545,127992,-0.23509636,0.03238056,5.6
1546,128000,-0.23126202,0.14671034,5.4
1547,128006,-0.22905388,0.16669126,5.3
1548,128084,-0.19821624,0.05251332,3.9
1549,128125,-0.18415863,0.08915355,5.2
1550,128185,-0.15547342,0.01713288,4.9
1551,128195,-0.15083971,0.10653664,4.5
1552,128280,-0.11416532,0.03184474,5.6
1553,128309,-0.09871269,0.09346529,4.3
1554,128334,-0.08990408,0.12171374,5.9
1555,128335,-0.08947459,0.02626391,4.6
1556,128373,-0.07053289,0.05601411,5.3
1557,128400,-0.05717632,0.01393582,5.8
1558,128426,-0.04624096,0.04629287,5.9
1559,128512,-0.01421766,0.11495616,4.0
1560,128546,-0.00027691,0.14325202,5.8
1561,128571,0.0121104,-0.10449655,4.7
1562,128620,0.03383103,-0.09645397,6.0
1563,128654,0.05193591,-0.14064939,5.4
1564,128659,0.05391293,-0.17186941,5.8
1565,128693,0.07365173,-0.15884164,3.8
1566,128790,0.11993031,-0.07388643,6.0
1567,128838,0.14256221,-0.06750686,5.2
1568,128842,0.1438931,-0.01361439,5.9
1569,129008,0.22013315,-0.02470383,4.9
1570,129031,0.23203645,-0.13294595,6.0
1571,129093,0.26403283,-0.08907453,5.7
1572,129192,0.31363756,-0.14296166,5.2
1573,129195,0.31531271,-0.02165629,5.8
1574,129203,0.32316459,-0.04822296,5.5
1575,129234,0.33705086,-0.0134547,6.0
1576,129273,0.35570996,-0.14732111,3.8
1577,129276,0.35703706,-0.12522689,6.0
1578,129370,0.3979193,-0.12706462,5.9
1579,129464,0.43718295,-0.06878963,5.3
1580,129489,0.45149763,-0.10441985,5.5
1581,129623,0.51471499,-0.15298034,5.7
1582,129664,0.52863572,-0.07578724,5.9
1583,129666,0.52901141,-0.01010885,6.0
1584,129797,0.5868125,-0.11609339,5.7
1585,129824,0.5969786,-0.05591545,2.0
1586,129857,0.60936382,-0.01940224,5.6
1587,129958,0.65279409,-0.02190005,5.5
1588,129983,0.66427887,-0.14096617,5.8
1589,130025,0.67707831,-0.06303368,5.8
1590,130046,0.68840768,-0.1687029,5.9
1591,130054,0.6923194,-0.01583615,5.7
1592,130196,0.75914202,-0.15875655,4.0
1593,130198,0.75971856,-0.06828625,5.3
1594,130227,0.77299878,-0.04647579,5.5
1595,130242,0.7797524,-0.13716339,5.9
1596,130283,0.80321056,-0.10961991,5.6
1597,130354,0.82998813,-0.02411871,5.1
1598,130386,0.8438771,-0.15715478,4.9
1599,130387,0.84447509,-0.10650746,6.0
1600,130407,0.8543911,-0.01939245,5.6
1601,130527,0.90815525,-0.09154819,4.8
1602,130563,0.91879623,-0.16801102,3.8
1603,130627,0.94266674,-0.13182942,5.9
1604,130703,0.97032286,-0.00790004,5.8
1605,130788,1.00452855,-0.09615562,5.5
1606,130805,1.01132225,-0.05412634,5.0
1607,130877,1.04282282,-0.02946765,5.3
1608,130892,1.04740335,-0.00703731,5.4
1609,131000,1.08181383,-0.123102,5.6
1610,131062,1.10378702,-0.13490372,4.5
1611,131131,1.12698885,-0.13457725,5.7
1612,131175,1.13964983,-0.06736375,5.2
1613,131269,1.17511914,-0.00261397,5.0
1614,131308,1.18452552,-0.11942197,5.7
1615,131314,1.18587662,-0.14546631,5.5
1616,131357,1.20027537,-0.04488987,5.3
1617,131467,1.23481995,-0.05837802,4.2
1618,131613,1.28254736,-0.09161384,5.5
1619,131699,1.30468883,-0.12646355,4.8
1620,131776,1.32770251,-0.08238914,5.2
1621,131805,1.33491363,-0.15234218,5.7
1622,131906,1.36193787,-0.14412856,0.3
1623,131951,1.37521772,-0.12037463,3.7
1624,132070,1.40482105,-0.04261309,3.4
1625,132233,1.44058415,-0.0283888,5.3
1626,132335,1.45381695,-0.08529613,5.3
1627,132444,1.47613084,-0.0201347,5.0
1628,132590,1.52258547,-0.13142329,5.3
1629,132714,1.55638297,-0.16685833,5.1
1630,132731,1.56011798,-0.05366291,4.7
1631,132792,1.5786218,-0.11703097,5.1
1632,132840,1.58896986,-0.07308086,5.4
1633,133011,1.62496975,-0.10922222,4.1
1634,133113,1.64629673,-0.13614436,5.1
1635,133117,1.64710125,-0.05099314,5.2
1636,133289,1.68201388,-0.08254937,5.0
1637,133315,1.68594836,-0.12216364,4.7
1638,133368,1.69921046,-0.14173334,5.6
1639,133403,1.70646361,-0.02060783,5.0
1640,133468,1.71970026,-0.09020085,5.5
1641,133584,1.74337558,-0.15913185,5.3
1642,133678,1.7681485,-0.15607558,5.3
1643,133686,1.77055669,-0.02202145,5.7
1644,133759,1.78144645,-0.00835286,5.8
1645,133869,1.79711747,-0.01855222,5.3
1646,134035,1.82383512,-0.14548696,5.8
1647,134105,1.83446809,-0.07269738,4.9
1648,134281,1.86638413,-0.07256381,5.0
1649,134315,1.87115608,-0.0038038,5.4
1650,134587,1.91973208,-0.1027311,5.8
1651,134739,1.94945519,-0.03143197,5.8
1652,134898,1.98440272,-0.06977797,5.2
1653,134985,2.00214472,-0.16464045,4.1
1654,135078,2.02278927,-0.11603473,5.7
1655,135157,2.04104483,-0.15805644,5.8
1656,135204,2.05219465,-0.09246114,5.8
1657,135344,2.08234151,-0.06181947,5.1
1658,135379,2.08862644,-0.02185904,4.9
1659,135504,2.11206082,-0.15882588,5.9
1660,135550,2.12092767,-0.04951339,4.4
1661,135610,2.13417465,-0.13303297,5.4
1662,136043,2.23182946,-0.0345517,5.6
1663,136075,2.23851218,-0.13629131,5.6
1664,136220,2.27424053,-0.12308959,4.7
1665,136253,2.28422192,-0.03256775,5.8
1666,136307,2.29881331,-0.05683388,5.2
1667,136344,2.30870497,-0.12197675,5.6
1668,136510,2.35362843,-0.00499479,5.8
1669,136621,2.38737843,-0.14981407,5.7
1670,136724,2.41820582,-0.10722474,5.4
1671,136727,2.41832356,-0.14896531,5.5
1672,136767,2.43491553,-0.16306044,5.0
1673,136831,2.45611503,-0.08553679,5.8
1674,136870,2.46584415,-0.14732261,2.2
1675,136871,2.46659682,-0.10213332,5.4
1676,136898,2.47345022,-0.03465851,6.0
1677,136931,2.4846207,-0.01681324,4.5
1678,136963,2.49603268,-0.09932339,5.7
1679,137034,2.51895751,-0.01596875,4.1
1680,137182,2.56874841,-0.06995629,6.0
1681,137198,2.57449723,-0.13733487,5.2
1682,137365,2.64146274,-0.00220755,4.5
1683,137394,2.65483436,-0.14261168,5.8
1684,137468,2.68407343,-0.13645944,5.4
1685,137556,2.719385,-0.11880854,5.9
1686,137599,2.73553454,-0.04332882,5.2
1687,137607,2.73901058,-0.00663148,5.0
1688,137814,2.82403306,-0.16733213,6.0
1689,137870,2.8413164,-0.03251611,5.7
1690,137946,2.87663714,-0.03865875,5.0
1691,138101,2.94139648,-0.05895703,4.6
1692,138105,2.94277144,-0.11976129,6.0
1693,138237,3.00091338,-0.04760245,5.1
1694,138295,3.02877,-0.1662525,4.8
1695,138297,3.02983741,-0.0095565,4.5
1696,138444,3.09132355,-0.08823085,5.8
1697,138709,-3.07131675,-0.00889022,5.9
1698,138797,-3.03123795,-0.0757277,6.0
1699,138844,-3.00547733,-0.16015825,5.4
1700,138872,-2.99231929,-0.09698014,5.9
1701,138891,-2.98162238,-0.13475144,4.8
1702,138916,-2.97088112,-0.02051528,2.9
1703,139032,-2.91579474,-0.16175285,4.9
1704,139085,-2.89253394,-0.06183037,5.9
1705,139174,-2.85391716,-0.15213987,5.7
1706,139188,-2.84768822,-0.09202302,4.5
1707,139307,-2.78938295,-0.08139178,5.9
1708,139336,-2.77670437,-0.0162845,6.0
1709,139400,-2.74745265,-0.17292785,5.4
1710,139402,-2.74718409,-0.12110064,6.0
1711,139419,-2.73954485,-0.00595114,3.4
1712,139427,-2.73616641,-0.08974784,5.8
1713,139489,-2.70969296,-0.14750519,5.2
1714,139612,-2.65232413,-0.0219544,5.3
1715,139735,-2.60025653,-0.15840162,5.5
1716,139797,-2.56957153,-0.01065286,5.8
1717,139823,-2.55957298,-0.10058032,4.2
1718,139829,-2.55731016,-0.05174247,6.0
1719,139865,-2.54398573,-0.03552143,5.2
1720,139950,-2.50619375,-0.03499026,5.0
1721,139956,-2.504312,-0.11653563,5.7
1722,140089,-2.44162231,-0.09497946,4.0
1723,140175,-2.40671805,-0.03651015,5.0
1724,140255,-2.37246858,-0.08358076,6.0
1725,140269,-2.36362609,-0.1452414,5.4
1726,140275,-2.36173852,-0.04464174,5.7
1727,140429,-2.29374573,-0.1605651,2.7
1728,140473,-2.27555424,-0.09853523,5.6
1729,140595,-2.22360662,-0.01776542,5.8
1730,140613,-2.21771104,-0.15736703,5.1
1731,140739,-2.16637225,-0.02877995,5.4
1732,140774,-2.15406804,-0.06399419,5.6
1733,140896,-2.10272664,-0.14436355,5.5
1734,141000,-2.06288529,-0.05823451,5.4
1735,141021,-2.05397837,-0.17341868,4.9
1736,141051,-2.04324786,-0.06225691,3.0
1737,141065,-2.03811056,-0.143792,5.6
1738,141085,-2.02601106,-0.07979825,3.3
1739,141185,-1.98519588,-0.13064226,5.5
1740,141268,-1.94722922,-0.03873671,5.9
1741,141283,-1.94017286,-0.11237865,6.0
1742,141430,-1.86785441,-0.10600601,5.4
1743,141482,-1.83948808,-0.07241754,5.0
1744,141527,-1.80796381,-0.01771509,6.0
1745,141585,-1.77132571,-0.0068128,4.8
1746,141664,-1.7279814,-0.08803489,4.6
1747,141701,-1.7112045,-0.01785166,5.3
1748,141729,-1.69809395,-0.09965573,5.7
1749,141771,-1.67933398,-0.14119748,4.6
1750,141978,-1.59630714,-0.07114476,5.6
1751,142003,-1.58706191,-0.17050461,3.5
1752,142011,-1.58408161,-0.0840887,6.0
1753,142082,-1.55596932,-0.14537749,5.8
1754,142084,-1.5551352,-0.08302197,5.9
1755,142240,-1.48911019,-0.05084823,3.4
1756,142266,-1.47952062,-0.15641558,4.8
1757,142347,-1.45263928,-0.03524242,5.4
1758,142371,-1.44266028,-0.01815288,5.8
1759,142407,-1.42905319,-0.14452524,4.1
1760,142443,-1.41795427,-0.00616295,5.8
1761,142545,-1.3927859,-0.14532072,5.1
1762,142605,-1.37927654,-0.01773032,5.7
1763,142617,-1.37653833,-0.08382783,4.5
1764,142837,-1.33350389,-0.10319637,5.0
1765,142930,-1.31331727,-0.10142133,4.1
1766,142958,-1.30779964,-0.06585156,5.5
1767,143020,-1.29331166,-0.08655253,3.5
1768,143133,-1.26551235,-0.14005748,5.4
1769,143285,-1.23098654,-0.09618049,5.1
1770,143481,-1.18661255,-0.05051923,5.2
1771,143596,-1.1600573,-0.02441464,4.3
1772,143599,-1.15976604,-0.12462005,5.0
1773,143620,-1.15568801,-0.08308873,5.5
1774,143677,-1.14255273,-0.01288926,5.5
1775,143882,-1.08780539,-0.05664238,5.6
1776,143893,-1.08461354,-0.15194051,6.0
1777,144094,-1.02342478,-0.01437279,6.0
1778,144180,-1.00073208,-0.02025479,5.6
1779,144467,-0.93463966,-0.06150914,6.0
1780,144623,-0.8983059,-0.04754645,5.2
1781,144648,-0.89118336,-0.02235941,4.5
1782,144809,-0.85097759,-0.16894889,3.8
1783,144813,-0.85041356,-0.0909669,4.6
1784,144876,-0.83436213,-0.10148508,6.0
1785,144894,-0.82921508,-0.16008431,4.8
1786,144967,-0.81070913,-0.1726199,5.7
1787,145064,-0.77913963,-0.10510654,5.9
1788,145316,-0.70489063,-0.08331038,6.0
1789,145381,-0.68708456,-0.17387872,5.8
1790,145383,-0.68645879,-0.06583789,5.7
1791,145456,-0.65917813,-0.1010918,3.1
1792,145509,-0.64278745,-0.07342542,5.9
1793,145536,-0.63228486,-0.14101257,4.8
1794,145636,-0.6006568,-0.16254358,5.3
1795,145730,-0.5604175,-0.07873985,5.9
1796,145835,-0.52078552,-0.118069,5.6
1797,145836,-0.52042388,-0.0418449,4.7
1798,145852,-0.51391714,-0.02005442,5.2
1799,145992,-0.4603356,-0.09839303,5.8
1800,146022,-0.44694202,-0.14089869,5.4
1801,146043,-0.4403742,-0.02862229,4.0
1802,146066,-0.42974093,-0.08884705,5.9
1803,146106,-0.40904256,-0.00482521,4.6
1804,146159,-0.3862831,-0.03197836,5.9
1805,146180,-0.38053973,-0.00655841,4.1
1806,146209,-0.37015356,-0.07830415,5.3
1807,146361,-0.30540534,-0.1369412,3.8
1808,146387,-0.29413211,-0.09171031,5.9
1809,146497,-0.25064622,-0.13899802,5.6
1810,146584,-0.21060481,-0.11028503,4.4
1811,146592,-0.20509975,-0.06578553,5.5
1812,146611,-0.19958931,-0.13961829,5.1
1813,146634,-0.19041193,-0.17251455,5.2
1814,146638,-0.18846639,-0.09421089,5.7
1815,146914,-0.06383112,-0.05305127,5.6
1816,146952,-0.04245883,-0.16187173,6.0
1817,146972,-0.03396322,-0.00294486,6.0
1818,147007,-0.01696153,-0.06690545,5.1
1819,147063,0.00771392,-0.29333085,5.8
1820,147065,0.00847452,-0.18828214,5.2
1821,147126,0.03557548,-0.22440678,5.9
1822,147132,0.03804803,-0.27475666,5.0
1823,147143,0.0419647,-0.31792995,5.5
1824,147168,0.05280319,-0.33527276,4.7
1825,147422,0.18180667,-0.18991844,4.9
1826,147450,0.19735195,-0.32000035,5.9
1827,147463,0.20470437,-0.24141545,5.8
1828,147469,0.20778786,-0.1904719,5.2
1829,147545,0.24533389,-0.2033231,5.8
1830,147621,0.28472763,-0.17545034,5.9
1831,147802,0.36285628,-0.25932771,5.2
1832,147811,0.3682263,-0.23240654,5.7
1833,147885,0.40223797,-0.27806368,5.6
1834,147961,0.43317495,-0.20195171,5.8
1835,147985,0.44394341,-0.28274576,3.6
1836,148035,0.46743184,-0.19081724,4.8
1837,148077,0.48198614,-0.29975249,5.7
1838,148169,0.52607358,-0.27133335,5.9
1839,148353,0.60901861,-0.19205613,5.6
1840,148355,0.60966926,-0.31221938,6.0
1841,148384,0.62627905,-0.21842941,4.9
1842,148385,0.62669138,-0.27166229,5.8
1843,148444,0.65325842,-0.26988346,4.8
1844,148527,0.68566657,-0.2108957,5.0
1845,148549,0.69461153,-0.25766533,6.0
1846,148583,0.71020815,-0.32782859,4.6
1847,148720,0.78326182,-0.17728618,6.0
1848,148896,0.85696387,-0.32707664,5.8
1849,148971,0.89722658,-0.19998933,5.9
1850,148984,0.90424055,-0.22420257,5.6
1851,149056,0.9319022,-0.19826368,5.7
1852,149062,0.93379428,-0.30772652,5.3
1853,149131,0.96504811,-0.18575103,5.7
1854,149157,0.97640562,-0.21392884,4.6
1855,149250,1.0162904,-0.21369908,5.9
1856,149298,1.03478151,-0.22191561,5.9
1857,149350,1.05608448,-0.225643,5.7
1858,149411,1.07785048,-0.28826614,5.5
1859,149477,1.09961794,-0.18115049,5.1
1860,149673,1.16409797,-0.22963811,5.5
1861,149788,1.20671593,-0.21329155,5.0
1862,149796,1.20875796,-0.25228463,5.6
1863,149817,1.2141058,-0.34498566,4.5
1864,149855,1.23012414,-0.32738872,5.7
1865,149900,1.24917543,-0.28652692,6.0
1866,149984,1.27789889,-0.29355667,5.8
1867,150051,1.29496116,-0.28714729,5.5
1868,150063,1.29854243,-0.22008267,4.9
1869,150236,1.35561272,-0.28384857,3.3
1870,150238,1.35664676,-0.22687903,4.5
1871,150303,1.37606922,-0.23687007,5.7
1872,150325,1.38149348,-0.31733635,5.9
1873,150344,1.38606181,-0.21581777,5.3
1874,150395,1.40155604,-0.24387132,5.2
1875,150415,1.40606263,-0.2970562,5.7
1876,150441,1.4129705,-0.34448727,5.8
1877,150546,1.44217968,-0.3116585,2.7
1878,150738,1.48863569,-0.32426283,5.8
1879,150844,1.51553398,-0.25302101,5.6
1880,150956,1.54516574,-0.24740852,3.8
1881,151092,1.58280725,-0.28762396,5.0
1882,151141,1.59487053,-0.33438206,5.5
1883,151177,1.60265753,-0.25437534,5.7
1884,151282,1.62950811,-0.2391198,5.0
1885,151400,1.65404912,-0.20505486,5.5
1886,151427,1.66022911,-0.3129338,2.0
1887,151601,1.69759916,-0.21563456,5.3
1888,151750,1.7322046,-0.24608396,5.0
1889,151880,1.75818019,-0.29053124,-1.6
1890,151894,1.76154126,-0.25729295,5.3
1891,151910,1.76401694,-0.17544917,5.5
1892,152054,1.79388323,-0.33108818,5.6
