,Star ID,RA,DE,Magnitude
1288,127809,-0.30602006,0.16701337,5.3
1289,127838,-0.29361164,0.14920568,5.0
1290,127933,-0.2559913,0.06196767,4.6
1291,127975,-0.24223548,0.15950613,4.7
1292,128000,-0.23126202,0.14671034,5.4
1293,128006,-0.22905388,0.16669126,5.3
1294,128021,-0.22161231,0.14745017,5.1
1295,128084,-0.19821624,0.05251332,3.9
1296,128125,-0.18415863,0.08915355,5.2
1297,128185,-0.15547342,0.01713288,4.9
1298,128195,-0.15083971,0.10653664,4.5
1299,128280,-0.11416532,0.03184474,5.6
1300,128309,-0.09871269,0.09346529,4.3
1301,128335,-0.08947459,0.02626391,4.6
1302,128373,-0.07053289,0.05601411,5.3
1303,128512,-0.01421766,0.11495616,4.0
1304,128571,0.0121104,-0.10449655,4.7
1305,128654,0.05193591,-0.14064939,5.4
1306,128693,0.07365173,-0.15884164,3.8
1307,128838,0.14256221,-0.06750686,5.2
1308,129008,0.22013315,-0.02470383,4.9
1309,129093,0.26403283,-0.08907453,5.7
1310,129192,0.31363756,-0.14296166,5.2
1311,129203,0.32316459,-0.04822296,5.5
1312,129273,0.35570996,-0.14732111,3.8
1313,129464,0.43718295,-0.06878963,5.3
1314,129489,0.45149763,-0.10441985,5.5
1315,129623,0.51471499,-0.15298034,5.7
1316,129654,0.52633516,-0.00195021,5.6
1317,129797,0.5868125,-0.11609339,5.7
1318,129824,0.5969786,-0.05591545,2.0
1319,129857,0.60936382,-0.01940224,5.6
1320,129958,0.65279409,-0.02190005,5.5
1321,130003,0.66993235,-0.14046613,5.7
1322,130196,0.75914202,-0.15875655,4.0
1323,130198,0.75971856,-0.06828625,5.3
1324,130214,0.7687265,-0.05202613,5.2
1325,130227,0.77299878,-0.04647579,5.5
1326,130253,0.78648114,-0.13754857,5.5
1327,130268,0.79332138,-0.13605331,5.4
1328,130283,0.80321056,-0.10961991,5.6
1329,130354,0.82998813,-0.02411871,5.1
1330,130386,0.8438771,-0.15715478,4.9
1331,130527,0.90815525,-0.09154819,4.8
1332,130563,0.91879623,-0.16801102,3.8
1333,130651,0.95190571,-0.093741,5.5
1334,130685,0.96364247,-0.17333568,3.7
1335,130697,0.96850815,-0.02302899,5.1
1336,130788,1.00452855,-0.09615562,5.5
1337,130805,1.01132225,-0.05412634,5.0
1338,130877,1.04282282,-0.02946765,5.3
1339,131018,1.08831017,-0.12159001,4.1
1340,131062,1.10378702,-0.13490372,4.5
1341,131175,1.13964983,-0.06736375,5.2
1342,131269,1.17511914,-0.00261397,5.0
1343,131314,1.18587662,-0.14546631,5.5
1344,131345,1.19475744,-0.06027019,4.1
1345,131467,1.23481995,-0.05837802,4.2
1346,131567,1.26726402,-0.09660131,4.5
1347,131699,1.30468883,-0.12646355,4.8
1348,131793,1.33251271,-0.08987738,2.9
1349,131823,1.33845606,-0.15388141,4.3
1350,131906,1.36193787,-0.14412856,0.3
1351,131951,1.37521772,-0.12037463,3.7
1352,132027,1.392807,-0.00750991,4.6
1353,132066,1.40296816,-0.13705232,4.2
1354,132070,1.40482105,-0.04261309,3.4
1355,132219,1.43749805,-0.00583914,2.5
1356,132221,1.43775912,-0.12805321,4.6
1357,132300,1.45123663,-0.10530919,4.7
1358,132319,1.452627,-0.08499133,4.6
1359,132322,1.45292305,-0.10369321,2.9
1360,132345,1.45593011,-0.02150779,1.8
1361,132405,1.46709818,-0.04585605,3.8
1362,132410,1.46810087,-0.12634933,4.9
1363,132443,1.47582446,-0.03433926,2.0
1364,132444,1.47613084,-0.0201347,5.0
1365,132541,1.50702004,-0.16905186,2.2
1366,132714,1.55638297,-0.16685833,5.1
1367,132731,1.56011798,-0.05366291,4.7
1368,132792,1.5786218,-0.11703097,5.1
1369,132943,1.61193679,-0.11409964,5.1
1370,133011,1.62496975,-0.10922222,4.1
1371,133113,1.64629673,-0.13614436,5.1
1372,133117,1.64710125,-0.05099314,5.2
1373,133289,1.68201388,-0.08254937,5.0
1374,133315,1.68594836,-0.12216364,4.7
1375,133316,1.68598363,-0.12218924,4.6
1376,133403,1.70646361,-0.02060783,5.0
1377,133584,1.74337558,-0.15913185,5.3
1378,133678,1.7681485,-0.15607558,5.3
1379,133869,1.79711747,-0.01855222,5.3
1380,134075,1.83034942,-0.09860107,5.4
1381,134105,1.83446809,-0.07269738,4.9
1382,134281,1.86638413,-0.07256381,5.0
1383,134315,1.87115608,-0.0038038,5.4
1384,134329,1.87321971,-0.0071288,4.1
1385,134774,1.9565333,-0.16878987,5.6
1386,134898,1.98440272,-0.06977797,5.2
1387,134985,2.00214472,-0.16464045,4.1
1388,135344,2.08234151,-0.06181947,5.1
1389,135379,2.08862644,-0.02185904,4.9
1390,135550,2.12092767,-0.04951339,4.4
1391,135610,2.13417465,-0.13303297,5.4
1392,135895,2.19545825,-0.06531148,4.0
1393,135915,2.19891757,-0.06670309,5.4
1394,136043,2.23182946,-0.0345517,5.6
1395,136075,2.23851218,-0.13629131,5.6
1396,136220,2.27424053,-0.12308959,4.7
1397,136275,2.28950365,-0.02989327,5.2
1398,136307,2.29881331,-0.05683388,5.2
1399,136344,2.30870497,-0.12197675,5.6
1400,136603,2.38348686,-0.14636995,5.5
1401,136724,2.41820582,-0.10722474,5.4
1402,136727,2.41832356,-0.14896531,5.5
1403,136767,2.43491553,-0.16306044,5.0
1404,136870,2.46584415,-0.14732261,2.2
1405,136871,2.46659682,-0.10213332,5.4
1406,136894,2.47230383,-0.04449639,4.8
1407,136931,2.4846207,-0.01681324,4.5
1408,136963,2.49603268,-0.09932339,5.7
1409,137034,2.51895751,-0.01596875,4.1
1410,137198,2.57449723,-0.13733487,5.2
1411,137365,2.64146274,-0.00220755,4.5
1412,137468,2.68407343,-0.13645944,5.4
1413,137599,2.73553454,-0.04332882,5.2
1414,137607,2.73901058,-0.00663148,5.0
1415,137870,2.8413164,-0.03251611,5.7
1416,137946,2.87663714,-0.03865875,5.0
1417,138101,2.94139648,-0.05895703,4.6
1418,138237,3.00091338,-0.04760245,5.1
1419,138295,3.02877,-0.1662525,4.8
1420,138297,3.02983741,-0.0095565,4.5
1421,138720,-3.06590637,-0.00679054,4.0
1422,138844,-3.00547733,-0.16015825,5.4
1423,138891,-2.98162238,-0.13475144,4.8
1424,138916,-2.97088112,-0.02051528,2.9
1425,139032,-2.91579474,-0.16175285,4.9
1426,139174,-2.85391716,-0.15213987,5.7
1427,139188,-2.84768822,-0.09202302,4.5
1428,139389,-2.75167729,-0.10468936,4.8
1429,139400,-2.74745265,-0.17292785,5.4
1430,139419,-2.73954485,-0.00595114,3.4
1431,139489,-2.70969296,-0.14750519,5.2
1432,139612,-2.65232413,-0.0219544,5.3
1433,139735,-2.60025653,-0.15840162,5.5
1434,139823,-2.55957298,-0.10058032,4.2
1435,139865,-2.54398573,-0.03552143,5.2
1436,139950,-2.50619375,-0.03499026,5.0
1437,139956,-2.504312,-0.11653563,5.7
1438,140089,-2.44162231,-0.09497946,4.0
1439,140175,-2.40671805,-0.03651015,5.0
1440,140239,-2.37989547,-0.0723263,4.6
1441,140269,-2.36362609,-0.1452414,5.4
1442,140429,-2.29374573,-0.1605651,2.7
1443,140473,-2.27555424,-0.09853523,5.6
1444,140608,-2.2190068,-0.17269243,4.8
1445,140613,-2.21771104,-0.15736703,5.1
1446,140739,-2.16637225,-0.02877995,5.4
1447,140786,-2.15108586,-0.05722232,3.6
1448,140800,-2.14390906,-0.05132233,5.2
1449,140896,-2.10272664,-0.14436355,5.5
1450,141000,-2.06288529,-0.05823451,5.4
1451,141021,-2.05397837,-0.17341868,4.9
1452,141023,-2.05334336,-0.1469544,5.5
1453,141051,-2.04324786,-0.06225691,3.0
1454,141085,-2.02601106,-0.07979825,3.3
1455,141185,-1.98519588,-0.13064226,5.5
1456,141186,-1.98489583,-0.14418776,4.7
1457,141430,-1.86785441,-0.10600601,5.4
1458,141482,-1.83948808,-0.07241754,5.0
1459,141512,-1.819689,-0.01440003,5.6
1460,141585,-1.77132571,-0.0068128,4.8
1461,141664,-1.7279814,-0.08803489,4.6
1462,141701,-1.7112045,-0.01785166,5.3
1463,141729,-1.69809395,-0.09965573,5.7
1464,141771,-1.67933398,-0.14119748,4.6
1465,141978,-1.59630714,-0.07114476,5.6
1466,142003,-1.58706191,-0.17050461,3.5
1467,142024,-1.58022276,-0.0643786,4.6
1468,142049,-1.56923469,-0.14280226,4.9
1469,142240,-1.48911019,-0.05084823,3.4
1470,142266,-1.47952062,-0.15641558,4.8
1471,142407,-1.42905319,-0.14452524,4.1
1472,142514,-1.39829168,-0.15886016,4.7
1473,142545,-1.3927859,-0.14532072,5.1
1474,142617,-1.37653833,-0.08382783,4.5
1475,142619,-1.37526526,-0.10053775,4.5
1476,142837,-1.33350389,-0.10319637,5.0
1477,142930,-1.31331727,-0.10142133,4.1
1478,142995,-1.29887279,-0.07168794,5.5
1479,143020,-1.29331166,-0.08655253,3.5
1480,143133,-1.26551235,-0.14005748,5.4
1481,143285,-1.23098654,-0.09618049,5.1
1482,143481,-1.18661255,-0.05051923,5.2
1483,143596,-1.1600573,-0.02441464,4.3
1484,143599,-1.15976604,-0.12462005,5.0
1485,143620,-1.15568801,-0.08308873,5.5
1486,143677,-1.14255273,-0.01288926,5.5
1487,143882,-1.08780539,-0.05664238,5.6
1488,144149,-1.00912799,-0.01694938,3.4
1489,144180,-1.00073208,-0.02025479,5.6
1490,144494,-0.92922689,-0.0532865,5.1
1491,144623,-0.8983059,-0.04754645,5.2
1492,144648,-0.89118336,-0.02235941,4.5
1493,144809,-0.85097759,-0.16894889,3.8
1494,144813,-0.85041356,-0.0909669,4.6
1495,144888,-0.83120752,-0.0994093,5.5
1496,144894,-0.82921508,-0.16008431,4.8
1497,144967,-0.81070913,-0.1726199,5.7
1498,145277,-0.71749569,-0.08256198,5.7
1499,145383,-0.68645879,-0.06583789,5.7
1500,145456,-0.65917813,-0.1010918,3.1
1501,145536,-0.63228486,-0.14101257,4.8
1502,145636,-0.6006568,-0.16254358,5.3
1503,145835,-0.52078552,-0.118069,5.6
1504,145836,-0.52042388,-0.0418449,4.7
1505,145852,-0.51391714,-0.02005442,5.2
1506,145861,-0.50956735,-0.00983488,3.2
1507,145990,-0.4616566,-0.14020206,4.3
1508,146022,-0.44694202,-0.14089869,5.4
1509,146043,-0.4403742,-0.02862229,4.0
1510,146106,-0.40904256,-0.00482521,4.6
1511,146107,-0.40902416,-0.00482913,4.4
1512,146180,-0.38053973,-0.00655841,4.1
1513,146209,-0.37015356,-0.07830415,5.3
1514,146361,-0.30540534,-0.1369412,3.8
1515,146584,-0.21060481,-0.11028503,4.4
1516,146592,-0.20509975,-0.06578553,5.5
1517,146597,-0.20388776,-0.16337111,4.5
1518,146611,-0.19958931,-0.13961829,5.1
1519,146619,-0.19501741,-0.16503402,4.6
1520,146634,-0.19041193,-0.17251455,5.2
1521,146914,-0.06383112,-0.05305127,5.6
1522,147007,-0.01696153,-0.06690545,5.1
1523,147040,-0.00322775,-0.05769676,5.1
1524,147041,-0.00263842,-0.10981471,4.7
1525,147058,0.00514589,-0.30742714,4.6
1526,147065,0.00847452,-0.18828214,5.2
1527,147132,0.03804803,-0.27475666,5.0
1528,147143,0.0419647,-0.31792995,5.5
1529,147168,0.05280319,-0.33527276,4.7
1530,147419,0.17924612,-0.3187106,2.2
1531,147422,0.18180667,-0.18991844,4.9
1532,147469,0.20778786,-0.1904719,5.2
1533,147518,0.23351212,-0.2013581,5.5
1534,147605,0.27740176,-0.17639689,5.6
1535,147631,0.28830076,-0.18233149,3.6
1536,147802,0.36285628,-0.25932771,5.2
1537,147811,0.3682263,-0.23240654,5.7
1538,147885,0.40223797,-0.27806368,5.6
1539,147900,0.40815863,-0.27323624,5.5
1540,147985,0.44394341,-0.28274576,3.6
1541,148035,0.46743184,-0.19081724,4.8
1542,148058,0.47556202,-0.18467959,3.9
1543,148077,0.48198614,-0.29975249,5.7
1544,148353,0.60901861,-0.19205613,5.6
1545,148384,0.62627905,-0.21842941,4.9
1546,148444,0.65325842,-0.26988346,4.8
1547,148527,0.68566657,-0.2108957,5.0
1548,148574,0.70572898,-0.24555895,4.4
1549,148583,0.71020815,-0.32782859,4.6
1550,148984,0.90424055,-0.22420257,5.6
1551,149062,0.93379428,-0.30772652,5.3
1552,149157,0.97640562,-0.21392884,4.6
1553,149282,1.02841142,-0.23822857,3.2
1554,149411,1.07785048,-0.28826614,5.5
1555,149477,1.09961794,-0.18115049,5.1
1556,149673,1.16409797,-0.22963811,5.5
1557,149780,1.20379104,-0.25133517,4.0
1558,149788,1.20671593,-0.21329155,5.0
1559,149796,1.20875796,-0.25228463,5.6
1560,149817,1.2141058,-0.34498566,4.5
1561,149887,1.24510721,-0.29713523,5.6
1562,149923,1.25636516,-0.28453633,5.2
1563,150051,1.29496116,-0.28714729,5.5
1564,150063,1.29854243,-0.22008267,4.9
1565,150222,1.35247084,-0.20817875,4.5
1566,150236,1.35561272,-0.28384857,3.3
1567,150238,1.35664676,-0.22687903,4.5
1568,150339,1.38435081,-0.23085465,4.3
1569,150546,1.44217968,-0.3116585,2.7
1570,150800,1.5039863,-0.25899324,3.7
1571,150956,1.54516574,-0.24740852,3.8
1572,151036,1.56855679,-0.18495589,5.0
1573,151092,1.58280725,-0.28762396,5.0
1574,151109,1.58777409,-0.26056578,4.7
1575,151282,1.62950811,-0.2391198,5.0
1576,151427,1.66022911,-0.3129338,2.0
1577,151701,1.72133862,-0.33531329,4.1
1578,151729,1.72652254,-0.31752431,4.6
1579,151750,1.7322046,-0.24608396,5.0
1580,151880,1.75818019,-0.29053124,-1.6
1581,151918,1.76526776,-0.25082039,5.2
1582,152070,1.7971038,-0.20899659,4.3
1583,152122,1.80562334,-0.24395219,5.2
1584,152125,1.8060052,-0.29649673,4.4
1585,152302,1.83911983,-0.27153828,4.1
1586,152393,1.85148694,-0.19575094,5.3
1587,152775,1.91996145,-0.33021557,4.9
1588,152833,1.93036957,-0.28102899,5.2
1589,153071,1.97004571,-0.25157971,5.1
1590,153226,1.99883419,-0.2643579,5.1
1591,153371,2.02303034,-0.25204295,5.1
1592,153413,2.03157315,-0.2106418,5.5
1593,153499,2.04838591,-0.24022896,5.3
1594,153686,2.08403499,-0.31871249,4.6
1595,153889,2.12403865,-0.33331396,4.3
1596,153897,2.12575431,-0.28101566,5.5
1597,153941,2.13333784,-0.22300799,4.7
1598,153992,2.14253849,-0.27290623,5.0
1599,154358,2.22209881,-0.33872337,5.4
1600,154514,2.25869452,-0.21463201,5.1
1601,154551,2.26631535,-0.2751083,5.0
1602,154621,2.28643485,-0.2332426,4.4
1603,154949,2.38569965,-0.31634655,5.7
1604,155095,2.4319596,-0.20530211,4.9
1605,155272,2.48716597,-0.33473306,5.7
1606,155387,2.52159855,-0.24617205,5.0
1607,155541,2.57031069,-0.25501437,4.3
1608,155587,2.58531275,-0.32762792,5.2
1609,155712,2.62972387,-0.22377788,4.7
1610,155779,2.6514133,-0.21935511,5.4
1611,155784,2.65355096,-0.21129417,3.8
1612,155979,2.72127469,-0.28938315,4.1
1613,156028,2.74251571,-0.23267353,5.5
1614,156109,2.77107133,-0.22905594,4.8
1615,156121,2.77570184,-0.29001244,5.1
1616,156220,2.81179219,-0.29727607,5.6
1617,156255,2.82374865,-0.27805737,3.3
1618,156300,2.84071026,-0.3467816,5.3
1619,156374,2.86816779,-0.31471981,4.2
1620,156420,2.88304634,-0.19255326,5.6
1621,156604,2.95326385,-0.25320679,3.8
1622,156645,2.97091029,-0.32297352,5.1
1623,156657,2.97614366,-0.18474014,5.1
1624,156660,2.97744808,-0.30384708,4.1
1625,156801,3.03741999,-0.22560907,5.6
1626,156868,3.06403503,-0.3154273,4.9
1627,156987,3.11307333,-0.29447889,5.2
1628,157040,3.1336192,-0.17734562,5.6
1629,157041,3.13413975,-0.33825538,5.3
1630,157175,-3.08386276,-0.30132062,2.8
1631,157225,-3.06155338,-0.2319259,5.4
1632,157322,-3.02259174,-0.28339367,3.1
1633,157344,-3.01292108,-0.27784585,4.4
1634,157349,-3.01065434,-0.23705935,5.7
1635,157738,-2.85678357,-0.18279711,5.3
1636,157787,-2.83880741,-0.2780199,5.1
1637,157805,-2.82961214,-0.34328241,5.6
1638,157822,-2.82188986,-0.34344177,5.3
1639,157843,-2.81092133,-0.31474739,4.8
1640,157898,-2.79106232,-0.30497859,5.5
1641,157922,-2.78137843,-0.19025718,1.2
1642,157937,-2.77475266,-0.21726038,5.6
1643,157945,-2.77166517,-0.27427631,4.9
1644,157997,-2.74808846,-0.26365816,5.6
1645,158130,-2.69743188,-0.27800215,5.7
1646,158185,-2.67406504,-0.31216726,5.1
1647,158400,-2.58262711,-0.28041681,5.1
1648,158426,-2.57338246,-0.17526402,4.3
1649,158447,-2.56283762,-0.31360818,5.6
1650,158480,-2.54876132,-0.32263221,5.7
1651,158488,-2.54643763,-0.22936967,4.6
1652,158820,-2.41478482,-0.24333012,5.4
1653,158835,-2.40892095,-0.2755967,5.3
1654,158839,-2.40808552,-0.27637575,2.9
1655,158914,-2.38215334,-0.19563522,5.6
1656,159027,-2.33947358,-0.28037299,5.3
1657,159089,-2.31532862,-0.34215095,4.7
1658,159233,-2.2624546,-0.17704378,5.1
1659,159329,-2.22645412,-0.34036742,5.5
1660,159369,-2.21340662,-0.25524049,4.0
1661,159441,-2.18576046,-0.34065734,5.0
1662,159562,-2.13377881,-0.28944734,4.3
1663,159606,-2.11453168,-0.24673007,4.7
1664,159664,-2.08734914,-0.19611819,4.2
1665,159681,-2.0833772,-0.34330845,2.9
1666,159763,-2.05475496,-0.3374119,4.3
1667,159891,-2.00201155,-0.34770411,4.6
1668,159917,-1.98914549,-0.32017202,4.9
1669,159962,-1.97103093,-0.28807222,4.4
1670,160005,-1.94428682,-0.18269142,2.7
1671,160045,-1.92563346,-0.30799971,5.0
1672,160051,-1.92443748,-0.34610466,5.6
1673,160117,-1.88903769,-0.18668439,4.7
1674,160323,-1.80191261,-0.18255591,5.6
1675,160331,-1.79983726,-0.27340045,2.6
1676,160478,-1.75400164,-0.22336375,4.4
1677,160652,-1.69301533,-0.19564743,5.7
1678,160699,-1.68109575,-0.26823679,3.6
1679,160746,-1.66416118,-0.22427971,4.4
1680,161375,-1.49033003,-0.32958972,5.4
1681,161519,-1.45583701,-0.25480862,4.7
1682,161563,-1.44640743,-0.32181666,5.2
1683,161631,-1.43003624,-0.19229815,5.3
1684,161963,-1.34454907,-0.27344214,5.0
1685,162412,-1.24481289,-0.3323742,5.0
1686,162511,-1.22708274,-0.3131638,4.0
1687,162517,-1.22668764,-0.28013417,4.6
1688,162791,-1.16777405,-0.18624801,5.2
1689,162882,-1.14380428,-0.28639859,5.5
1690,162914,-1.13594993,-0.28348971,5.1
1691,162963,-1.11942487,-0.34702251,5.1
1692,163035,-1.09942928,-0.19009937,5.5
1693,163140,-1.06850975,-0.27271894,5.0
1694,163421,-0.98228243,-0.2210316,4.5
1695,163426,-0.9805203,-0.22167858,3.8
1696,163444,-0.97515777,-0.3364301,5.5
1697,163467,-0.96913152,-0.22546013,4.8
1698,163480,-0.96777052,-0.26076465,3.3
1699,163591,-0.9404687,-0.32074037,5.2
1700,163613,-0.93370744,-0.31381616,5.0
1701,163770,-0.88803071,-0.26409469,5.3
1702,163778,-0.88485945,-0.31967543,5.3
1703,164131,-0.77170329,-0.3042583,4.2
1704,164181,-0.75541428,-0.20202734,4.5
1705,164285,-0.71928174,-0.31757546,5.4
1706,164345,-0.70046695,-0.2975544,4.3
1707,164363,-0.69175775,-0.22852886,5.5
1708,164519,-0.63580875,-0.34367322,4.7
1709,164559,-0.62254643,-0.29477181,3.8
1710,164579,-0.61596675,-0.24908476,5.3
1711,164592,-0.61143821,-0.33327372,4.8
1712,164638,-0.59408912,-0.20241398,5.4
1713,164643,-0.59217624,-0.28545064,3.0
1714,164712,-0.56473727,-0.24064687,5.2
1715,164860,-0.50728678,-0.24631919,4.4
1716,164909,-0.48889734,-0.20615238,5.4
1717,164973,-0.46196538,-0.22831529,5.5
1718,165133,-0.4014167,-0.19084259,4.9
1719,165251,-0.34514343,-0.33322796,4.9
1720,165292,-0.32782147,-0.34687784,5.4
1721,165320,-0.31875885,-0.24185013,4.2
1722,165374,-0.29671309,-0.28077461,3.5
1723,165624,-0.18988164,-0.2396546,5.3
1724,165657,-0.17438668,-0.26727943,5.3
1725,165817,-0.09951736,-0.25304559,5.2
1726,165835,-0.09089274,-0.31579871,5.0
1727,165840,-0.08781252,-0.2744539,5.4
1728,165841,-0.08669864,-0.25868417,4.6
1729,165853,-0.08024478,-0.3238376,5.3
1730,165917,-0.04898244,-0.33487981,5.3
1731,166082,0.02968652,-0.49333569,5.5
1732,166102,0.03943223,-0.49005646,5.6
1733,166206,0.08294758,-0.51064635,5.4
1734,166209,0.08395921,-0.35491362,5.2
1735,166317,0.12164589,-0.419997,5.2
1736,166366,0.13619219,-0.52069513,5.6
1737,166417,0.15174686,-0.43706753,5.7
1738,166527,0.18442168,-0.38887196,5.3
1739,166554,0.19072966,-0.39784848,5.6
1740,166584,0.19872364,-0.3838857,5.5
1741,166646,0.21913832,-0.42372716,5.6
1742,166715,0.24521019,-0.51709466,4.4
1743,167085,0.38049698,-0.3820071,5.1
1744,167197,0.42094106,-0.37576018,5.7
1745,167274,0.45074991,-0.44160049,5.4
1746,167415,0.49884944,-0.39741564,5.2
1747,167465,0.51232578,-0.36768396,5.7
1748,167470,0.51333851,-0.37209309,4.2
1749,167531,0.53341385,-0.51550147,4.7
1750,167735,0.61197382,-0.41962447,5.4
1751,167881,0.66171694,-0.49656794,5.0
1752,168081,0.73188558,-0.49128294,5.4
1753,168093,0.73639442,-0.37016935,4.8
1754,168182,0.76432842,-0.41995434,5.4
1755,168208,0.77405346,-0.4445963,5.6
1756,168248,0.78621047,-0.41572822,4.2
1757,168372,0.82879505,-0.50934244,4.0
1758,168451,0.85589631,-0.39606655,5.0
1759,168459,0.86084519,-0.382904,4.0
1760,168633,0.92318152,-0.38047184,4.3
1761,168826,0.98041806,-0.40834203,4.3
1762,168835,0.98396668,-0.41937595,5.0
1763,168924,1.01046544,-0.43213009,4.8
1764,169016,1.03755971,-0.4216188,4.7
1765,169109,1.06273709,-0.48498322,5.6
1766,169353,1.12777657,-0.36228958,5.3
1767,169569,1.18484717,-0.5212692,4.6
1768,169980,1.30574773,-0.35121862,5.0
1769,169996,1.30955806,-0.45980306,5.0
1770,170028,1.31691172,-0.4268415,5.5
1771,170050,1.32358229,-0.39159788,3.3
1772,170237,1.36745849,-0.47120414,5.0
1773,170326,1.38889739,-0.37155733,4.7
1774,170350,1.39502669,-0.43319562,5.5
1775,170456,1.42288622,-0.36299406,3.0
1776,170612,1.46516195,-0.50123001,5.3
1777,170758,1.49390389,-0.39206058,3.8
1778,170925,1.52354104,-0.3644598,3.9
1779,171179,1.57621979,-0.45872368,5.2
1780,171894,1.7006985,-0.40807863,4.4
1781,171981,1.7146087,-0.40009768,4.5
1782,172519,1.79500701,-0.35187792,4.7
1783,172541,1.79793363,-0.42097763,4.1
1784,172578,1.80403494,-0.35031245,4.6
1785,172675,1.81802128,-0.5044498,1.6
1786,172796,1.8314017,-0.48628422,3.7
1787,172838,1.83667848,-0.41467307,3.1
1788,173046,1.86033452,-0.45924151,2.0
1789,173263,1.88588898,-0.45841126,4.7
1790,173281,1.8883656,-0.46573631,3.8
1791,173348,1.89588274,-0.40536183,4.8
1792,173445,1.90517276,-0.43392056,4.4
1793,173650,1.92909585,-0.50971391,2.4
1794,173863,1.95359918,-0.40001676,4.8
1795,174008,1.97183562,-0.3872348,4.5
1796,174057,1.97820992,-0.49319083,4.5
1797,174174,1.99062685,-0.44069772,4.6
1798,174197,1.99304406,-0.46577306,4.5
1799,174198,1.9930802,-0.4658084,4.6
1800,174390,2.01376097,-0.49377042,4.8
1801,174399,2.0149795,-0.50325207,4.1
1802,174557,2.03333724,-0.45050225,4.6
1803,174600,2.03850247,-0.43167432,3.5
1804,174851,2.07130514,-0.39698406,4.4
1805,174931,2.08108596,-0.40445126,5.2
1806,175205,2.11661765,-0.35620114,5.3
1807,175216,2.11801675,-0.42165361,2.9
1808,175782,2.19432495,-0.41683592,5.5
1809,176188,2.25030777,-0.45516282,5.2
1810,176225,2.25558805,-0.39253778,5.1
1811,176252,2.25859489,-0.51281526,5.0
1812,176558,2.3056177,-0.48037545,4.2
1813,176696,2.32730807,-0.47976527,4.9
1814,177001,2.38172742,-0.44777673,4.8
1815,177321,2.44031042,-0.44945278,4.9
1816,177373,2.44798587,-0.49949888,4.9
1817,177468,2.46534993,-0.3861286,4.9
1818,177641,2.49103689,-0.36466163,5.2
1819,177839,2.52636388,-0.40776918,4.7
1820,177865,2.53064947,-0.41347548,5.0
1821,177907,2.53932659,-0.48066038,5.0
1822,178157,2.58281438,-0.44848407,5.0
1823,178643,2.68707314,-0.50163206,5.6
1824,178978,2.75602172,-0.40992437,5.3
1825,179040,2.7701834,-0.47391056,5.1
1826,179513,2.89253068,-0.47164546,5.1
1827,179521,2.89520038,-0.47154002,5.7
1828,179576,2.90732198,-0.48536201,5.5
1829,179623,2.91991621,-0.39361533,4.5
1830,179934,2.99826804,-0.42216135,5.7
1831,180207,3.0814724,-0.46201755,5.5
1832,180287,3.10737941,-0.44395203,5.5
1833,180504,-3.11615841,-0.42673363,4.2
1834,180530,-3.10865545,-0.38993623,3.2
1835,180545,-3.10457051,-0.40707982,5.4
1836,180699,-3.0631969,-0.38289169,5.3
1837,180914,-3.00303227,-0.40352788,2.8
1838,180964,-2.98867119,-0.46884353,5.4
1839,181062,-2.96122407,-0.48956127,5.7
1840,181356,-2.87505797,-0.35456635,5.7
1841,181409,-2.85206122,-0.39882815,5.1
1842,181542,-2.80911703,-0.39982526,3.3
1843,181694,-2.76209393,-0.40183544,3.5
1844,181789,-2.73132399,-0.45798613,5.5
1845,182133,-2.63672467,-0.4316014,5.2
1846,182243,-2.60264625,-0.46150631,3.5
1847,182348,-2.57481661,-0.47170616,5.3
1848,182482,-2.5298178,-0.48040978,4.9
1849,182516,-2.52221399,-0.42900915,5.4
1850,182569,-2.50787254,-0.51082282,5.0
1851,182854,-2.42993253,-0.44038123,5.2
1852,182881,-2.42242347,-0.45167482,5.4
1853,182910,-2.41141081,-0.48438675,4.6
1854,182982,-2.39360976,-0.42653908,5.4
1855,183138,-2.35123143,-0.43784624,3.4
1856,183327,-2.29738053,-0.38773944,5.7
1857,183345,-2.29169941,-0.52300905,4.4
1858,183579,-2.21838212,-0.48659755,5.2
1859,183618,-2.20791676,-0.48818503,3.8
1860,183648,-2.20095232,-0.51687713,3.8
1861,183685,-2.19335723,-0.4128939,5.1
1862,183853,-2.14690449,-0.44681874,4.8
1863,183894,-2.13616649,-0.34939892,5.1
1864,183895,-2.13539113,-0.43946358,4.7
1865,183956,-2.12148355,-0.50735955,4.0
1866,183986,-2.11262644,-0.45329178,3.0
1867,184013,-2.10586205,-0.39236635,2.5
1868,184122,-2.07747566,-0.35840874,4.1
1869,184134,-2.07489897,-0.36189659,4.6
1870,184220,-2.05417442,-0.48517215,4.7
1871,184300,-2.02810931,-0.4972699,4.9
1872,184328,-2.01750098,-0.41976153,4.8
1873,184335,-2.015225,-0.44461361,3.1
1874,184414,-1.97947927,-0.4594189,1.1
1875,184428,-1.9758655,-0.4364508,4.9
1876,184449,-1.967127,-0.37282133,4.6
1877,184480,-1.95143038,-0.49068264,2.9
1878,185197,-1.7790597,-0.46303236,5.3
1879,185198,-1.77905628,-0.4630566,5.3
1880,185237,-1.76732622,-0.42296857,5.4
1881,185295,-1.75403764,-0.36758438,4.5
1882,185319,-1.74997204,-0.43548486,3.4
1883,185400,-1.73086978,-0.42116758,4.3
1884,185411,-1.72718379,-0.52052147,4.4
