Star ID,Ra,De,Magnitude
111120,0.86987879,0.05882104,5.0
111142,0.87752159,0.06415166,5.8
111172,0.89366675,0.15758306,3.8
111195,0.90394674,0.16986785,3.8
111246,0.92764068,0.16359883,5.6
111292,0.94628654,0.00700992,4.4
111334,0.95928633,0.05335171,5.8
111400,0.98468771,0.10559334,5.4
111469,1.01230769,0.11405412,5.6
111579,1.06096907,0.10453315,3.9
111585,1.06353158,0.09486892,5.3
111590,1.06536876,0.04933808,5.4
111696,1.11497945,0.15520025,4.3
111928,1.20963345,0.01742343,5.3
112106,1.26466652,0.12149751,3.3
112124,1.26803413,0.15533702,4.4
112142,1.27062624,0.09782672,3.8
112197,1.28391394,0.04259685,3.9
112281,1.30266139,0.02991722,4.7
112440,1.34338807,0.14832462,5.5
112467,1.3496954,0.17155869,5.4
112528,1.36698987,0.04993498,4.6
112697,1.40862317,0.06186135,5.0
112740,1.41865125,0.11082191,1.7
112849,1.44332075,0.10381432,4.3
112904,1.45856744,0.06574316,5.3
112914,1.46093076,0.1656237,4.5
112921,1.46231393,0.17338178,3.7
112958,1.47002654,0.16215253,4.4
113001,1.47997521,0.07193307,4.5
113150,1.51845427,0.11264476,5.3
113220,1.53781324,0.03237872,5.0
113271,1.54973028,0.12927765,0.6
113321,1.56567539,0.00965046,5.3
113389,1.58119682,0.16837982,4.2
113430,1.59249302,0.07258107,5.7
113507,1.60991461,0.04362494,5.6
113675,1.64545148,0.17352669,5.3
113810,1.67450474,0.08016016,4.5
113905,1.68960816,0.00522285,5.3
113906,1.69009191,0.05075655,5.8
114034,1.71436667,0.1279833,4.5
114258,1.74959716,0.17271201,4.7
114269,1.75008418,0.00864573,5.6
114410,1.77731365,0.14027555,5.0
114428,1.77962803,0.04209957,4.7
115119,1.89513922,0.05430466,5.6
115425,1.94450557,0.16189781,5.1
115456,1.9510627,0.14467567,3.1
115477,1.95491988,0.12115979,5.3
115478,1.9554802,0.15578261,4.6
115581,1.97264901,0.0334138,5.3
115610,1.97743215,0.05742516,5.7
115644,1.98209924,0.05884368,5.8
115756,2.00408326,0.09119321,0.5
115773,2.00763631,0.0912973,5.8
116043,2.0581777,0.03083764,5.1
116120,2.07486101,0.15468693,5.8
116182,2.08716915,0.03882965,5.4
116244,2.0997649,0.08516712,5.7
116260,2.10427956,0.04074428,4.5
116569,2.16645778,0.16031765,3.8
116747,2.20606432,0.03668537,5.9
116752,2.20746095,0.13202742,5.2
116965,2.25870178,0.0995483,4.2
116988,2.26350689,0.05831795,4.5
117050,2.28299844,0.05931666,4.3
117112,2.29849587,0.11202847,3.5
117146,2.30572357,0.10188679,4.4
117264,2.33609622,0.10376855,3.3
117420,2.38225669,0.08887823,5.4
117527,2.41887217,0.04039094,3.8
117717,2.48036412,0.15807083,5.5
117718,2.4804868,0.142911,5.9
117751,2.49564659,0.16957183,5.3
117807,2.51856,0.11930644,5.1
117821,2.52398659,0.08114409,4.8
117901,2.55862469,0.03116242,5.7
117959,2.58397247,0.04283101,5.9
118001,2.60242816,0.15591031,5.9
118044,2.6189253,0.14039782,4.9
118164,2.67386965,0.08054059,5.9
118286,2.72818168,0.15332475,5.9
118355,2.76115931,0.16243062,3.9
118376,2.76983723,0.12136724,5.2
118380,2.77086705,0.15097631,5.7
118576,2.86244738,0.10795375,6.0
118610,2.88224036,0.06313646,5.0
118615,2.88305245,0.1064886,5.1
118648,2.90168529,0.12803764,4.7
118668,2.90991619,0.03413035,5.7
118731,2.93983077,-0.00121654,5.4
118735,2.94101185,0.14068639,5.9
118764,2.95523505,0.03508887,5.4
118778,2.96232996,0.0288053,6.0
118804,2.97201857,0.10523191,4.1
118831,2.98467999,0.02457167,5.5
118875,3.00169375,0.04984966,5.2
118929,3.02974294,0.0534096,5.8
118965,3.0476058,0.14197007,5.5
119029,3.07738337,0.14413433,5.1
119035,3.07989214,0.11395851,4.2
119058,3.08886124,0.14391869,5.2
119076,3.10099382,0.03079973,3.8
119111,3.12000569,0.14737507,5.6
119156,3.14136838,0.06379338,5.2
119164,3.14540242,0.11544107,4.6
119213,3.16432142,0.15241883,4.2
119249,3.18547452,0.10135195,5.7
119341,3.23038577,0.05781408,5.1
119508,3.30903031,0.03236791,6.0
119538,3.32464395,0.11879836,5.5
119574,3.34063713,0.13392425,5.2
119580,3.34394264,0.16650257,5.9
119674,3.38420927,0.05929616,3.7
119847,3.47658868,0.16448235,5.2
119855,3.48020762,0.09546757,5.0
119899,3.49804961,0.03642851,5.7
119905,3.50009295,0.0899661,5.9
120004,3.55232193,0.06385976,4.9
120082,3.59128633,0.06174859,5.6
120185,3.64976606,0.01833599,5.9
120228,3.67104105,0.15525184,5.9
120238,3.67237644,0.0269568,4.3
120339,3.71869762,0.04205153,4.9
120426,3.76719916,0.14742185,5.1
120433,3.76997838,0.14387927,5.7
120434,3.770736,0.10157952,5.1
120499,3.79539641,0.01446699,5.8
120601,3.84690857,0.1424496,5.0
120642,3.86373856,0.01251944,5.5
120648,3.86699134,0.03303516,3.8
120758,3.91632002,-0.00292464,5.7
120798,3.93491228,-0.00245427,5.9
120809,3.93964838,0.03649784,4.6
120916,3.99326766,0.08620748,5.4
120920,3.99601001,0.00649636,5.6
120946,4.01126164,0.0308119,5.2
120955,4.01876459,0.01248405,5.5
121020,4.0519441,0.03214703,5.1
121152,4.11909717,0.04389721,5.8
121157,4.12014728,0.11214875,2.8
121170,4.12505005,0.09506896,5.6
121186,4.12963852,0.12833711,4.4
121215,4.1464331,0.0383347,5.3
121218,4.14871781,0.07815167,3.8
121315,4.19250754,0.0772728,5.9
121383,4.2257357,0.14894999,5.9
121431,4.24663878,0.08763313,5.6
121540,4.28510002,0.01796002,4.8
121568,4.29429718,0.12126911,5.7
121623,4.31342998,0.01160741,5.5
121658,4.32367747,0.03462753,3.9
121676,4.33101338,0.09636346,5.6
121776,4.36613573,0.073648,5.7
121790,4.37077329,0.02061631,5.9
121834,4.38729952,0.01780764,6.0
121843,4.38876843,0.14979497,5.4
121859,4.39457405,0.03603358,6.0
121865,4.3972415,0.09157301,5.3
121895,4.40836601,0.12649521,5.5
121911,4.4131317,0.02122684,5.5
121962,4.44041549,0.1636252,3.4
122056,4.4736355,0.01226002,5.9
122224,4.52143367,0.0381543,6.0
122226,4.52270965,0.02112867,6.0
122346,4.55513751,0.15450779,5.9
122387,4.56628194,0.07226211,4.4
122418,4.57637562,0.00576691,5.2
122465,4.58740457,0.04755145,5.6
122526,4.60161271,0.16731909,5.8
122671,4.64027467,0.07971404,2.9
122754,4.65956135,0.04725086,3.7
122935,4.69627312,0.01170064,5.7
123005,4.71353704,0.07624519,4.8
123013,4.71520427,0.05116462,4.0
123035,4.72004014,0.02278038,4.4
123107,4.73619433,0.04362489,4.1
123140,4.74426691,0.1524356,4.7
123142,4.74445839,0.16692101,3.7
123198,4.75558893,0.05445088,5.7
123212,4.75895509,0.05802177,5.7
123353,4.79598472,0.12670678,5.6
123377,4.80344223,0.05894185,4.9
123462,4.82429375,0.14018446,5.7
123497,4.83110453,0.00342506,5.4
123516,4.83447229,0.10810686,5.6
123690,4.87149138,0.15921761,5.4
123693,4.87231139,0.11644628,5.4
123879,4.90800628,0.03595243,5.0
123886,4.91080528,0.09598618,5.7
124050,4.95436826,0.11545872,5.7
124068,4.95769442,0.07336647,4.5
124089,4.96230471,0.04425001,5.6
124266,5.00198572,0.14363997,5.5
124318,5.01345122,0.10599753,5.4
124408,5.03401724,0.04003412,5.1
124455,5.04625738,0.08438061,5.4
124487,5.05508925,0.01893963,5.3
124603,5.08544562,0.05436318,3.4
124628,5.08989512,0.00591056,4.9
124799,5.12293194,0.12878615,4.6
124903,5.145203,0.09421035,5.2
125122,5.19577253,0.15478196,0.9
125159,5.20314451,0.01755147,4.0
125210,5.21088898,0.14767924,4.9
125219,5.21306598,0.0047775,5.6
125235,5.2155381,0.11181893,3.9
125403,5.25404588,0.12702361,5.6
125747,5.33712166,0.09325226,5.4
126059,5.40672284,0.17603619,5.2
126062,5.40796763,0.00848972,5.4
126222,5.44457867,0.10486588,5.6
126428,5.49374503,0.0749378,5.3
126518,5.5177612,0.09604091,5.9
126593,5.54291452,0.17682769,4.8
126643,5.56097192,0.17465495,4.6
126662,5.56683244,0.09159207,4.1
126719,5.58976592,0.12835859,6.0
126749,5.59768026,0.11887627,5.1
126956,5.66591587,0.10073255,5.8
126965,5.67037788,0.03915656,5.3
126997,5.68178361,0.02243204,5.8
127002,5.6821718,0.09913659,5.6
127029,5.69058538,0.17235126,2.5
127060,5.70388028,0.04688236,5.5
127219,5.76016154,0.11723745,6.0
127235,5.76431521,0.01055803,5.8
127239,5.76462166,0.14411421,5.9
127285,5.78437013,0.08828758,4.9
127340,5.80409155,0.10817313,3.7
127420,5.82937621,0.1492258,6.0
127453,5.84886107,0.10104487,5.4
127520,5.8698789,0.02403929,4.6
127540,5.88114522,0.08195281,4.9
127544,5.88670541,0.15933067,5.8
127551,5.89034013,0.07734805,5.5
127810,5.98823048,0.17166506,5.3
127839,6.00056451,0.15386745,5.0
127881,6.01901787,0.01680471,5.6
127934,6.03830194,0.06667269,4.6
127976,6.0519486,0.16422559,4.7
127993,6.05926793,0.0371377,5.6
128001,6.06294337,0.15144639,5.4
128007,6.06512685,0.17142629,5.3
128022,6.07259657,0.15219455,5.1
128085,6.0962852,0.05728651,3.9
128126,6.11014987,0.09392019,5.2
128186,6.13890141,0.02191377,4.9
128196,6.14342152,0.11133295,4.5
128281,6.18015896,0.03668876,5.6
128310,6.19570315,0.09819702,4.3
128335,6.20440653,0.12654515,5.9
128336,6.2048502,0.0310688,4.6
128374,6.2238079,0.06085779,5.3
128401,6.23718657,0.0187812,5.8
128427,6.24812033,0.05114401,5.9
128513,6.28018232,0.11978699,4.0
128547,0.01088562,0.14809865,5.8
128572,0.02328167,-0.09961627,4.7
128621,0.0450039,-0.09160637,6.0
128655,0.06309358,-0.13579699,5.4
128660,0.06505257,-0.16702108,5.8
128694,0.08476955,-0.15400582,3.8
128791,0.13107139,-0.06906825,6.0
128839,0.15379783,-0.06270721,5.2
128843,0.15509999,-0.00882487,5.9
129009,0.23129292,-0.01997238,4.9
129032,0.24306779,-0.12823458,6.0
129094,0.27507582,-0.08441649,5.7
129193,0.32463459,-0.13828132,5.2
129196,0.32646165,-0.01699577,5.8
129204,0.33424895,-0.04363939,5.5
129235,0.34821726,-0.00888145,6.0
129274,0.36662161,-0.14282883,3.8
129277,0.36801605,-0.12068254,6.0
129371,0.40890563,-0.12261486,5.9
129465,0.44822448,-0.0644074,5.3
129490,0.46245596,-0.100067,5.5
129624,0.52555282,-0.1487659,5.7
129655,0.53753567,0.00224139,5.6
129665,0.53963959,-0.07162007,5.9
129752,0.57941273,-0.04177673,5.7
129798,0.59770575,-0.11208786,5.7
129825,0.60800937,-0.05196921,2.0
129858,0.62049066,-0.01544636,5.6
129959,0.66390958,-0.01806542,5.5
129984,0.6750535,-0.13717183,5.8
130004,0.6806819,-0.13668764,5.7
130026,0.68808173,-0.05927347,5.8
130047,0.69902865,-0.16498728,5.9
130055,0.7035087,-0.01214599,5.7
130197,0.76981026,-0.15530226,4.0
130199,0.77066788,-0.06479195,5.3
130215,0.77972933,-0.04856558,5.2
130228,0.78402415,-0.04302212,5.5
130243,0.79048929,-0.13374303,5.9
130254,0.79720132,-0.13413486,5.5
130269,0.8040457,-0.13265996,5.4
130284,0.81401182,-0.10626646,5.6
130355,0.84113605,-0.02087554,5.1
130387,0.85448549,-0.15393305,4.9
130408,0.86556754,-0.01623462,5.6
130528,0.91899235,-0.08857764,4.8
130564,0.92908632,-0.16507736,3.8
130652,0.96271823,-0.09094523,5.5
130686,0.97410578,-0.17040328,3.7
130698,0.97960226,-0.02029978,5.1
130704,0.98149114,-0.00517713,5.8
130789,1.01531526,-0.09357331,5.5
130806,1.02229148,-0.05156929,5.0
130878,1.05389045,-0.02704693,5.3
130893,1.05859557,-0.004693,5.4
131001,1.09246659,-0.12084534,5.6
131019,1.098971,-0.11933829,4.1
131063,1.11383429,-0.13356564,4.5
131132,1.13757935,-0.13251543,5.7
131176,1.15052446,-0.06537043,5.2
131270,1.18629287,-0.00076833,5.0
131309,1.19516904,-0.11761672,5.7
131315,1.1963939,-0.14366401,5.5
131316,1.19640473,-0.15656079,5.5
131346,1.20566959,-0.05851139,4.1
131358,1.21126628,-0.04316989,5.3
131468,1.2457393,-0.05680392,4.2
131568,1.27799349,-0.09516844,4.5
131794,1.34324677,-0.08877506,2.9
131824,1.34890549,-0.15278782,4.3
131907,1.372431,-0.14314609,0.3
131952,1.38581979,-0.11945727,3.7
132028,1.40395347,-0.00667661,4.6
132067,1.41348573,-0.13627608,4.2
132071,1.41579931,-0.04183641,3.4
132220,1.44865215,-0.00522052,2.5
132222,1.44832032,-0.12743512,4.6
132301,1.46190923,-0.10475456,4.7
132320,1.46339844,-0.08444427,4.6
132323,1.46360271,-0.10314702,2.9
132346,1.46700829,-0.02097813,1.8
132406,1.47805826,-0.04537929,3.8
132444,1.48684046,-0.03390559,2.0
132542,1.51737427,-0.16876781,2.2
132715,1.56674934,-0.16682584,5.1
132732,1.57103958,-0.05365457,4.7
132793,1.58922984,-0.11709521,5.1
132944,1.62255937,-0.11432619,5.1
133012,1.63561684,-0.10951524,4.1
133114,1.65681168,-0.13653614,5.1
133118,1.65803028,-0.05138894,5.2
133290,1.69279237,-0.08311418,5.0
133317,1.69656628,-0.12277184,4.6
133404,1.71754201,-0.02129675,5.0
133469,1.73044479,-0.09095085,5.5
133585,1.75379708,-0.16000054,5.3
133679,1.77857363,-0.15705176,5.3
133687,1.78161996,-0.02302201,5.7
133718,1.78579224,-0.03965238,5.6
133870,1.8082099,-0.01967161,5.3
134076,1.84105911,-0.09987283,5.4
134106,1.84530157,-0.07398882,4.9
134282,1.87722386,-0.07395198,5.0
134316,1.882308,-0.00526997,5.4
134330,1.88436356,-0.00860016,4.1
134588,1.93043611,-0.10441772,5.8
134740,1.96048573,-0.03325546,5.8
134775,1.96693967,-0.17064137,5.6
134806,1.97264217,-0.15500192,6.0
134899,1.99525189,-0.07175087,5.2
134986,2.01257159,-0.16669969,4.1
135079,2.03347039,-0.11820286,5.7
135158,2.05153149,-0.16027969,5.8
135205,2.06296659,-0.09474079,5.8
135345,2.09324224,-0.0642223,5.1
135380,2.09972447,-0.0243057,4.9
135551,2.13189416,-0.05207757,4.4
135611,2.14479178,-0.1356547,5.4
135877,2.2016618,-0.0654704,5.7
135882,2.20176332,-0.08232597,6.0
135896,2.2063603,-0.06818032,4.0
135916,2.20981802,-0.06959442,5.4
135965,2.22027283,-0.17014143,6.0
136044,2.24286335,-0.03755008,5.6
136076,2.24915985,-0.13931528,5.6
136221,2.28495829,-0.12625159,4.7
136254,2.29528781,-0.03575772,5.8
136276,2.30056197,-0.03311263,5.2
136308,2.30977775,-0.06009256,5.2
136345,2.31943029,-0.12526446,5.6
136511,2.36477409,-0.00842388,5.8
136604,2.39416653,-0.14991806,5.5
136622,2.39804923,-0.15337556,5.7
136725,2.42904162,-0.11088276,5.4
136728,2.4290137,-0.15262405,5.5
136768,2.44557106,-0.16677959,5.0
136832,2.46702493,-0.08931761,5.8
136871,2.47656796,-0.1511221,2.2
136872,2.47740804,-0.10596117,5.4
136895,2.48337692,-0.04832729,4.8
136899,2.48451037,-0.03849013,6.0
136932,2.49574331,-0.02068007,4.5
136964,2.50692025,-0.10323346,5.7
137035,2.53009975,-0.01994751,4.1
137183,2.5797439,-0.07406082,6.0
137199,2.58530161,-0.141457,5.2
137366,2.65262994,-0.0064869,4.5
137395,2.66568602,-0.14692928,5.8
137469,2.69491934,-0.14082926,5.4
137557,2.73029265,-0.12322214,5.9
137600,2.74661759,-0.0478067,5.2
137608,2.75016548,-0.01111794,5.0
137815,2.83496099,-0.17196535,6.0
137823,2.83747318,-0.15529465,5.8
137871,2.85242803,-0.03716247,5.7
137947,2.88777131,-0.04336343,5.0
138102,2.95249365,-0.06373322,4.6
138106,2.95383595,-0.12453157,6.0
138238,3.01206682,-0.05242101,5.1
138296,3.03984774,-0.17108159,4.8
138298,3.04101376,-0.01437802,4.5
138445,3.10248666,-0.09308544,5.8
138710,3.22306135,-0.01373913,5.9
138721,3.2284494,-0.0116379,4.0
138798,3.26315222,-0.08055451,6.0
138845,3.28898287,-0.16496711,5.4
138873,3.3021156,-0.10178527,5.9
138892,3.31283709,-0.13955032,4.8
138917,3.32336855,-0.02529617,2.9
139033,3.37875141,-0.16648594,4.9
139086,3.40190306,-0.06653098,5.9
139175,3.44066108,-0.1568061,5.7
139189,3.44680747,-0.09667359,4.5
139308,3.50512299,-0.0859468,5.9
139324,3.51052973,-0.09012783,5.8
139337,3.51766886,-0.02081295,6.0
139390,3.54286712,-0.10918353,4.8
139401,3.54724251,-0.17741228,5.4
139420,3.55476976,-0.0104025,3.4
139428,3.55838448,-0.09418184,5.8
139490,3.58496199,-0.15189664,5.2
139613,3.64207992,-0.02623661,5.3
139736,3.69448656,-0.16254882,5.5
139798,3.72488024,-0.01475778,5.8
139824,3.73507121,-0.10472771,4.2
139830,3.73719702,-0.05578955,6.0
139866,3.75045731,-0.03953951,5.2
139951,3.78824805,-0.03888511,5.0
139957,3.79039866,-0.12043751,5.7
140090,3.8530783,-0.09875475,4.0
140176,3.88779596,-0.04012662,5.0
140240,3.91469875,-0.07586098,4.6
140256,3.92210346,-0.08707632,6.0
140270,3.93123437,-0.14868397,5.4
140276,3.93279695,-0.04808198,5.7
140430,4.00119858,-0.16376293,2.7
140474,4.01917525,-0.10166553,5.6
140596,4.07083351,-0.02070392,5.8
140609,4.07612171,-0.17566021,4.8
140614,4.07727719,-0.16027834,5.1
140740,4.12811114,-0.03149214,5.4
140775,4.14055854,-0.06664501,5.6
140787,4.14350037,-0.05986935,3.6
140801,4.15065396,-0.05394032,5.2
140897,4.19225439,-0.14680682,5.5
141001,4.23173112,-0.06050737,5.4
141022,4.24114994,-0.17565367,4.9
141024,4.24167943,-0.14918299,5.5
141052,4.25138498,-0.06447794,3.0
141066,4.25695011,-0.14607664,5.6
141086,4.26873232,-0.08189919,3.3
141186,4.30976647,-0.13261002,5.5
141187,4.31010659,-0.14611412,4.7
141269,4.34743002,-0.0405726,5.9
141284,4.35471189,-0.1141074,6.0
141431,4.42700445,-0.10740543,5.4
141483,4.45521341,-0.07369852,5.0
141513,4.47475091,-0.01557066,5.6
141528,4.48648651,-0.01883831,6.0
141586,4.52307217,-0.00776996,4.8
141665,4.56679063,-0.08877821,4.6
141702,4.58322349,-0.01854572,5.3
141730,4.59674812,-0.10026834,5.7
141772,4.61572108,-0.14170062,4.6
141979,4.69840526,-0.07124264,5.6
142004,4.70814259,-0.17058266,3.5
142025,4.71449508,-0.06440726,4.6
142050,4.7258398,-0.14277472,4.9
142083,4.73911215,-0.14528043,5.8
142241,4.80537103,-0.0505936,3.4
142267,4.81562084,-0.15593261,4.8
142348,4.84190616,-0.03465022,5.4
142408,4.86601002,-0.14388548,4.1
142515,4.89684367,-0.15799685,4.7
142546,4.90228597,-0.14442983,5.1
142606,4.91517777,-0.01678376,5.7
142618,4.91822737,-0.08286629,4.5
142620,4.91957149,-0.09957259,4.5
142838,4.96136674,-0.10203515,5.0
142931,4.98152144,-0.10016454,4.1
142959,4.98688062,-0.06455973,5.5
142996,4.99583336,-0.07036251,5.5
143021,5.00145463,-0.08521575,3.5
143134,5.02950934,-0.13857105,5.4
143286,5.06384768,-0.09452262,5.1
143292,5.06404934,-0.01557032,5.5
143482,5.10798451,-0.04867408,5.2
143597,5.13441672,-0.02245361,4.3
143600,5.13515587,-0.1226534,5.0
143621,5.13907166,-0.08111563,5.5
143678,5.1518727,-0.01084291,5.5
143883,5.2068076,-0.05435736,5.6
143894,5.21040734,-0.14964899,6.0
143898,5.21254558,-0.14359246,5.8
144045,5.2551274,-0.01237977,5.8
144095,5.27102611,-0.0118376,6.0
144150,5.28531425,-0.01433725,3.4
144181,5.29371925,-0.01761634,5.6
144468,5.35996853,-0.05860374,6.0
144495,5.36536029,-0.05036109,5.1
144624,5.3962388,-0.04449887,5.2
144649,5.40326724,-0.01928962,4.5
144810,5.44401399,-0.16573191,3.8
144814,5.44428109,-0.08775002,4.6
144877,5.46038925,-0.09820085,6.0
144889,5.46351171,-0.09611344,5.5
144895,5.46573403,-0.15678816,4.8
144968,5.48426346,-0.16925345,5.7
145065,5.5155855,-0.10163149,5.9
145278,5.57713316,-0.07887846,5.7
145317,5.58973014,-0.07958866,6.0
145382,5.60782157,-0.17014536,5.8
145384,5.60810221,-0.06207971,5.7
145457,5.63548962,-0.09723554,3.1
145510,5.65178671,-0.06951913,5.9
145537,5.66251074,-0.13708223,4.8
145637,5.6941577,-0.15851992,5.3
145836,5.77387242,-0.11383871,5.6
145837,5.77404404,-0.03761902,4.7
145853,5.78048969,-0.01582223,5.2
145862,5.78482348,-0.00558205,3.2
145991,5.83303828,-0.13584441,4.3
145993,5.83423994,-0.09402229,5.8
146023,5.84771991,-0.13650501,5.4
146044,5.85407982,-0.02421339,4.0
146067,5.8648088,-0.0844192,5.9
146108,5.88539954,-0.00034994,4.4
146160,5.90814721,-0.02747672,5.9
146181,5.91385793,-0.00205052,4.1
146210,5.92432998,-0.07379291,5.3
146362,5.98915958,-0.13228995,3.8
146388,6.00036801,-0.08705319,5.9
146498,6.04391543,-0.13428103,5.6
146585,6.08388005,-0.10557506,4.4
146593,6.08932613,-0.06102345,5.5
146598,6.09072683,-0.15861053,4.5
146612,6.09490399,-0.13485364,5.1
146620,6.09950577,-0.16026423,4.6
146635,6.104121,-0.16773787,5.2
146639,6.10603184,-0.08943756,5.7
146780,6.1703945,-0.02177356,6.0
146915,6.23057396,-0.04819916,5.6
146973,6.26039371,0.00190915,6.0
147008,6.2773983,-0.0620643,5.1
147041,0.00795783,-0.05283984,5.1
147042,0.00855502,-0.10496522,4.7
147059,0.01631861,-0.3025697,4.6
147064,0.01888672,-0.28848586,5.8
147066,0.01964274,-0.18342567,5.2
147133,0.04915167,-0.26996651,5.0
147144,0.05308572,-0.31308332,5.5
147169,0.06388109,-0.33043766,4.7
147420,0.19019602,-0.31392583,2.2
147423,0.19281481,-0.1851709,4.9
147451,0.20822316,-0.31523274,5.9
147464,0.21566546,-0.23668614,5.8
147470,0.21871848,-0.18577726,5.2
147519,0.24445714,-0.19663864,5.5
147546,0.25626189,-0.19862021,5.8
147606,0.28835254,-0.17172959,5.6
147622,0.29570386,-0.17078973,5.9
147632,0.29928041,-0.17771321,3.6
147803,0.37358824,-0.25479819,5.2
147812,0.37899716,-0.22788047,5.7
147886,0.41289858,-0.27360135,5.6
147901,0.41880237,-0.26878197,5.5
147962,0.44394951,-0.1976518,5.8
147986,0.45408507,-0.27816001,3.6
148036,0.47815484,-0.1865134,4.8
148059,0.48633876,-0.1803807,3.9
148078,0.49248057,-0.29546994,5.7
148170,0.53658148,-0.26714305,5.9
148354,0.61969566,-0.18810558,5.6
148356,0.61995549,-0.30826398,6.0
148385,0.63682672,-0.2145093,4.9
148386,0.63706474,-0.26775227,5.8
148445,0.66360552,-0.26606846,4.8
148528,0.69622733,-0.20720786,5.0
148550,0.70496641,-0.2539375,6.0
148575,0.71612052,-0.24188004,4.4
148584,0.7203965,-0.3241505,4.6
148897,0.86693464,-0.32392593,5.8
148972,0.9076411,-0.19698959,5.9
148985,0.91455631,-0.22121709,5.6
149057,0.94230995,-0.19536571,5.7
149063,0.94374192,-0.30485739,5.3
149132,0.97547797,-0.18300892,5.7
149158,0.98672662,-0.21121398,4.6
149251,1.02656391,-0.21117107,5.9
149283,1.03859984,-0.235768,3.2
149351,1.06629945,-0.22326887,5.7
149412,1.08776446,-0.28598616,5.5
149478,1.11000642,-0.17900625,5.1
149674,1.17423869,-0.22773958,5.5
149781,1.21379068,-0.24965277,4.0
149789,1.21690217,-0.21158656,5.0
149797,1.21879985,-0.25061682,5.6
149818,1.22365688,-0.34333366,4.5
149924,1.26620634,-0.28304271,5.2
150052,1.30472685,-0.28581051,5.5
150064,1.30868889,-0.21882133,4.9
150223,1.3626576,-0.20715376,4.5
150237,1.36541958,-0.28284025,3.3
150239,1.36672923,-0.22587212,4.5
150340,1.39440943,-0.22997801,4.3
150547,1.45180843,-0.31105762,2.7
150801,1.51387859,-0.2586928,3.7
150957,1.55510894,-0.24727437,3.8
151037,1.57882659,-0.18496965,5.0
151093,1.59254858,-0.28770589,5.0
151110,1.59765571,-0.26066759,4.7
151142,1.60436635,-0.33450854,5.5
151283,1.63950841,-0.23943096,5.0
151428,1.66984129,-0.31339127,2.0
151458,1.67626672,-0.2012401,5.4
151602,1.70773297,-0.21627689,5.3
151702,1.73085989,-0.33608283,4.1
151730,1.73612199,-0.31830239,4.6
151751,1.74218111,-0.24688875,5.0
151881,1.76779433,-0.29175171,-1.6
151919,1.775225,-0.25177994,5.2
152071,1.80724444,-0.21011389,4.3
152123,1.81562588,-0.24510488,5.2
152126,1.81573976,-0.29764923,4.4
152303,1.84899454,-0.27285081,4.1
152394,1.86173697,-0.1971218,5.3
152724,1.91754453,-0.28614872,5.4
152776,1.92957704,-0.33190073,4.9
152834,1.94023177,-0.28276331,5.2
152840,1.94228289,-0.24001913,5.8
153072,1.98007029,-0.25348988,5.1
153118,1.98995613,-0.25294587,5.6
153227,2.00881354,-0.26640211,5.1
153372,2.03307965,-0.25418631,5.1
153414,2.04179313,-0.21280998,5.5
153454,2.04939397,-0.30069318,5.5
153500,2.0584915,-0.24256639,5.3
153687,2.09381609,-0.32112924,4.6
153890,2.13378187,-0.33588881,4.3
153898,2.13573635,-0.28359811,5.5
153924,2.14092842,-0.2408421,5.6
153942,2.14357761,-0.22561735,4.7
153993,2.15256962,-0.27555656,5.0
154150,2.18756667,-0.35044708,5.6
154244,2.20752015,-0.26057548,5.9
154257,2.21089074,-0.21876636,5.7
154359,2.23190792,-0.3416898,5.4
154515,2.26903362,-0.21773666,5.1
154552,2.27644036,-0.27826293,5.0
154622,2.29674618,-0.23645221,4.4
154745,2.33528123,-0.31837094,5.9
154804,2.35066049,-0.28156752,5.9
154950,2.39577521,-0.31989684,5.7
154953,2.39630187,-0.21568299,5.8
154989,2.40846208,-0.34466243,5.8
155060,2.43091451,-0.25435769,6.0
155091,2.4415136,-0.27636372,5.9
155096,2.44247324,-0.20900231,4.9
155273,2.49731578,-0.3386026,5.7
155388,2.53206266,-0.25014607,5.0
155542,2.58081189,-0.25912191,4.3
155588,2.59561083,-0.33177681,5.2
155704,2.63565821,-0.31593189,5.8
155713,2.64035387,-0.22802305,4.7
155739,2.64923374,-0.29917266,5.9
155780,2.66205319,-0.22368164,5.4
155785,2.66419311,-0.21561967,3.8
155980,2.73183523,-0.29384872,4.1
156029,2.75323966,-0.23715883,5.5
156095,2.77742738,-0.21345726,5.9
156110,2.78185237,-0.23360238,4.8
156122,2.78634165,-0.29455287,5.1
156124,2.78746244,-0.21718383,5.9
156221,2.82248982,-0.30188499,5.6
156256,2.83452357,-0.28263261,3.3
156301,2.85139625,-0.35148842,5.3
156310,2.85490989,-0.24012119,5.8
156375,2.87880897,-0.31937421,4.2
156421,2.89397014,-0.19728387,5.6
156605,2.96418357,-0.25793494,3.8
156646,2.98174209,-0.32777497,5.1
156658,2.98717174,-0.18953078,5.1
156661,2.98836147,-0.30864436,4.1
156685,2.99829378,-0.21566738,6.0
156750,3.02484823,-0.28414857,6.0
156802,3.04851359,-0.23041565,5.6
156869,3.07510972,-0.32028164,4.9
156988,3.12420757,-0.29933837,5.2
157041,3.1448298,-0.1823202,5.6
157042,3.14531457,-0.34311171,5.3
157176,3.21056014,-0.30616464,2.8
157211,3.2272561,-0.33607498,5.9
157226,3.23291424,-0.23676274,5.4
157272,3.25152709,-0.20263893,6.0
