Star ID,Ra,De,Magnitude
118555,2.84750969,-0.00351645,6.6
118574,2.86106305,0.01286119,6.0
118576,2.86244738,0.10795375,6.0
118577,2.86310399,0.00755534,6.9
118610,2.88224036,0.06313646,5.0
118615,2.88305245,0.1064886,5.1
118634,2.89554646,-1.537e-05,6.1
118648,2.90168529,0.12803764,4.7
118668,2.90991619,0.03413035,5.7
118731,2.93983077,-0.00121654,5.4
118734,2.94037459,0.03959619,6.8
118735,2.94101185,0.14068639,5.9
118764,2.95523505,0.03508887,5.4
118778,2.96232996,0.0288053,6.0
118804,2.97201857,0.10523191,4.1
118806,2.97336829,0.11579872,6.6
118813,2.97507799,0.16001993,6.7
118825,2.98145593,0.00229942,6.3
118831,2.98467999,0.02457167,5.5
118847,2.99174785,0.05761225,6.7
118851,2.99251499,0.06736927,6.4
118859,2.99454939,0.151138,6.8
118864,2.99653739,0.05258852,6.5
118875,3.00169375,0.04984966,5.2
118892,3.00923619,0.1326346,6.7
118923,3.02642187,0.04361141,6.7
118929,3.02974294,0.0534096,5.8
118961,3.04631338,0.15505762,6.5
118965,3.0476058,0.14197007,5.5
118981,3.05607632,0.01661839,6.8
119029,3.07738337,0.14413433,5.1
119035,3.07989214,0.11395851,4.2
119058,3.08886124,0.14391869,5.2
119061,3.09411141,0.09046662,6.7
119076,3.10099382,0.03079973,3.8
119100,3.11470651,0.00963082,6.4
119111,3.12000569,0.14737507,5.6
119139,3.13388004,0.0607728,6.9
119147,3.13747382,0.00926018,6.5
119156,3.14136838,0.06379338,5.2
119164,3.14540242,0.11544107,4.6
119189,3.15791635,0.09700036,6.5
119213,3.16432142,0.15241883,4.2
119245,3.1838678,0.03312446,6.1
119249,3.18547452,0.10135195,5.7
119262,3.19251562,0.0707859,6.9
119341,3.23038577,0.05781408,5.1
119360,3.23991563,0.09259713,6.5
119413,3.26246209,0.1502791,6.4
119420,3.26509971,0.07672928,6.8
119453,3.27840872,0.13271935,6.2
119466,3.28795669,0.1340282,6.9
119479,3.29218533,0.13499773,6.9
119497,3.30358837,0.15353438,6.6
119502,3.30680261,0.074853,6.9
119503,3.30772095,0.05728922,6.3
119508,3.30903031,0.03236791,6.0
119509,3.30957994,0.12196841,6.2
119538,3.32464395,0.11879836,5.5
119574,3.34063713,0.13392425,5.2
119580,3.34394264,0.16650257,5.9
119585,3.34683741,0.1038597,6.4
119596,3.35040806,0.06235499,6.7
119633,3.36680536,0.05335079,6.1
119673,3.38437304,0.0009656,6.9
119674,3.38420927,0.05929616,3.7
119683,3.39129546,0.14476483,6.8
119702,3.4023783,0.16625318,6.8
119789,3.44201014,0.09087706,6.9
119822,3.46430301,0.02541694,6.8
119837,3.47225961,0.13880337,6.9
119847,3.47658868,0.16448235,5.2
119855,3.48020762,0.09546757,5.0
119867,3.48565123,0.06436251,6.6
119886,3.49311876,0.0842483,6.9
119889,3.49368178,0.05134196,6.2
119899,3.49804961,0.03642851,5.7
119905,3.50009295,0.0899661,5.9
119959,3.5333534,0.01911722,6.7
119961,3.53411866,0.10495067,6.4
119962,3.53429981,0.12529326,6.3
119993,3.54805933,0.10216033,6.8
120004,3.55232193,0.06385976,4.9
120042,3.5680368,0.04157151,6.7
120075,3.58757795,0.14640234,6.1
120082,3.59128633,0.06174859,5.6
120108,3.60825828,0.11083563,6.3
120121,3.61535203,0.13892981,6.7
120127,3.61933894,0.11071894,6.8
120130,3.62040853,0.14675717,6.5
120132,3.62336032,0.09594017,6.3
120185,3.64976606,0.01833599,5.9
120189,3.65069007,0.05212203,6.9
120228,3.67104105,0.15525184,5.9
120232,3.67146334,0.1622923,6.9
120238,3.67237644,0.0269568,4.3
120251,3.67623202,0.16905749,6.1
120261,3.68095524,0.13170749,6.4
120265,3.68233318,0.08553888,6.3
120269,3.685371,0.0400969,6.4
120316,3.70651217,0.04882559,6.9
120326,3.7122975,0.01395221,6.7
120334,3.7154588,0.02377628,6.3
120339,3.71869762,0.04205153,4.9
120364,3.73013455,0.05822661,6.6
120400,3.75107152,0.00670696,6.2
120424,3.76666022,0.02166991,6.3
120426,3.76719916,0.14742185,5.1
120433,3.76997838,0.14387927,5.7
120434,3.770736,0.10157952,5.1
120436,3.77124331,0.14110861,6.2
120499,3.79539641,0.01446699,5.8
120504,3.79938987,0.08328954,6.1
120522,3.80940057,0.09291183,6.9
120569,3.82870835,0.0397443,6.6
120601,3.84690857,0.1424496,5.0
120642,3.86373856,0.01251944,5.5
120648,3.86699134,0.03303516,3.8
120657,3.87066301,0.01693973,6.6
120673,3.87849968,0.10392258,6.7
120719,3.8993424,0.10894025,6.7
120739,3.90683561,0.11841152,6.9
120758,3.91632002,-0.00292464,5.7
120774,3.9243097,0.07972165,6.2
120794,3.93145639,0.05057843,6.8
120798,3.93491228,-0.00245427,5.9
120809,3.93964838,0.03649784,4.6
120845,3.9580339,0.04123049,6.8
120852,3.9604647,0.09595869,6.2
120916,3.99326766,0.08620748,5.4
120920,3.99601001,0.00649636,5.6
120923,3.99634075,0.11284271,6.6
120927,3.9994022,0.16952039,6.6
120938,4.00717626,0.01639441,6.7
120946,4.01126164,0.0308119,5.2
120955,4.01876459,0.01248405,5.5
121020,4.0519441,0.03214703,5.1
121038,4.06192266,0.14973393,6.5
121071,4.08004463,0.02912828,6.6
121081,4.08326243,0.0214246,6.7
121152,4.11909717,0.04389721,5.8
121157,4.12014728,0.11214875,2.8
121170,4.12505005,0.09506896,5.6
121173,4.12622742,0.01555685,6.5
121186,4.12963852,0.12833711,4.4
121191,4.13402221,0.02698657,6.7
121215,4.1464331,0.0383347,5.3
121218,4.14871781,0.07815167,3.8
121254,4.16553849,0.14975381,6.2
121315,4.19250754,0.0772728,5.9
121339,4.20520015,0.08703424,6.2
121361,4.21335877,0.14130355,6.1
121383,4.2257357,0.14894999,5.9
121385,4.22635354,0.15032904,6.7
121390,4.2279831,0.06029308,6.1
121392,4.22887409,0.11133441,6.0
121396,4.23107306,0.01430496,6.8
121403,4.23331239,0.02794335,6.6
121414,4.23894413,0.1695136,6.5
121431,4.24663878,0.08763313,5.6
121443,4.25085819,0.10301064,6.4
121451,4.25295011,0.1371519,6.8
121478,4.26612327,0.02612482,6.6
121540,4.28510002,0.01796002,4.8
121568,4.29429718,0.12126911,5.7
121588,4.3008362,0.1635535,6.9
121596,4.30378544,0.04377184,6.6
121602,4.30522716,0.16185907,6.8
121604,4.3058778,0.04097291,6.2
121614,4.308945,0.05010394,6.6
121623,4.31342998,0.01160741,5.5
121627,4.31404529,0.00096134,6.6
121646,4.31904209,0.1042122,6.9
121658,4.32367747,0.03462753,3.9
121671,4.32815489,0.16431572,6.7
121676,4.33101338,0.09636346,5.6
121703,4.33916545,0.15138181,6.9
121728,4.3496231,0.12404579,6.9
121738,4.35268898,0.09210582,6.7
121774,4.36587786,0.07342862,6.9
121776,4.36613573,0.073648,5.7
121783,4.36890302,0.0217358,6.6
121788,4.36988768,0.08503094,6.8
121790,4.37077329,0.02061631,5.9
121831,4.38514018,0.10625526,6.7
121834,4.38729952,0.01780764,6.0
121843,4.38876843,0.14979497,5.4
121857,4.39335174,0.03913426,6.7
121859,4.39457405,0.03603358,6.0
121865,4.3972415,0.09157301,5.3
121895,4.40836601,0.12649521,5.5
121908,4.41185914,0.16412829,6.8
121911,4.4131317,0.02122684,5.5
121921,4.41995834,-0.00047235,6.8
121959,4.43898199,0.10840473,6.9
121962,4.44041549,0.1636252,3.4
121995,4.45272471,0.1149087,6.4
122008,4.45625609,0.12966822,6.8
122023,4.45924955,0.14749104,6.2
122030,4.46173381,0.17138183,6.9
122056,4.4736355,0.01226002,5.9
122075,4.4774777,0.16987949,6.6
122146,4.49535118,0.00839877,6.9
122157,4.50023294,0.08186239,6.8
122164,4.50187638,0.13778943,6.4
122182,4.50690293,0.00614041,6.5
122186,4.50726487,0.13526045,6.8
122224,4.52143367,0.0381543,6.0
122226,4.52270965,0.02112867,6.0
122244,4.52745433,0.03041251,6.7
122251,4.52949396,0.05492866,6.8
122270,4.53297153,0.10620983,6.4
122279,4.53687278,0.03733836,6.9
122316,4.54688239,0.08727815,6.7
122346,4.55513751,0.15450779,5.9
122366,4.56103439,0.15575638,6.9
122381,4.56541975,0.13256905,6.0
122387,4.56628194,0.07226211,4.4
122405,4.5715996,0.14733706,6.6
122418,4.57637562,0.00576691,5.2
122465,4.58740457,0.04755145,5.6
122526,4.60161271,0.16731909,5.8
122607,4.62137442,0.03539663,6.4
122610,4.621989,0.06204946,6.6
122615,4.62302645,0.05921223,6.8
122646,4.63183382,0.11018021,6.0
122652,4.63354097,0.07621358,6.9
122671,4.64027467,0.07971404,2.9
122690,4.645052,0.04501854,6.3
122691,4.64515293,0.0450118,6.6
122723,4.65184351,0.09651249,6.7
122729,4.65310684,0.01822017,6.9
122735,4.65428086,0.10077793,6.9
122754,4.65956135,0.04725086,3.7
122766,4.66149642,0.06639557,6.2
122787,4.66576964,0.03422746,6.5
122806,4.66942894,0.17188327,6.8
122829,4.67342552,0.14888051,6.8
122847,4.67786622,0.01938993,6.8
122861,4.68005465,0.02277587,6.1
122880,4.68287757,0.10649049,5.8
122909,4.68826468,0.06513743,6.6
122922,4.6932969,0.03621558,6.7
122935,4.69627312,0.01170064,5.7
122949,4.69900863,0.113234,6.2
122950,4.69961521,0.00116006,6.1
122964,4.70300253,0.03932716,6.7
123001,4.71292727,0.11439368,6.7
123004,4.71351777,0.01098738,6.3
123005,4.71353704,0.07624519,4.8
123013,4.71520427,0.05116462,4.0
123017,4.71623518,0.10940325,6.2
123035,4.72004014,0.02278038,4.4
123090,4.73255771,0.03349364,6.1
123107,4.73619433,0.04362489,4.1
123112,4.73693442,0.08128711,6.8
123138,4.7444565,0.04331161,6.6
123140,4.74426691,0.1524356,4.7
123142,4.74445839,0.16692101,3.7
123150,4.74641447,0.171892,6.5
123156,4.74782309,0.03872037,6.5
123172,4.75111304,0.03483318,6.9
123187,4.75412053,0.06969652,5.7
123198,4.75558893,0.05445088,5.7
123212,4.75895509,0.05802177,5.7
123250,4.76767876,0.04909437,6.5
123257,4.76939282,0.05201959,6.6
123271,4.77290544,0.04177586,6.6
123308,4.78260729,0.04150136,6.3
123320,4.7869173,0.01755467,6.6
123353,4.79598472,0.12670678,5.6
123377,4.80344223,0.05894185,4.9
123385,4.80609178,0.09487435,6.0
123453,4.82211405,0.088745,6.6
123462,4.82429375,0.14018446,5.7
123471,4.82608176,0.0136221,6.9
123497,4.83110453,0.00342506,5.4
123513,4.83385633,0.0654274,6.1
123516,4.83447229,0.10810686,5.6
123571,4.84365694,0.07094749,6.5
123585,4.84627624,0.07873403,6.8
123610,4.85252597,0.06387648,6.3
123634,4.85807598,0.14431139,6.3
123652,4.8630194,0.11279467,6.1
123673,4.86775645,0.08614562,6.7
123688,4.8715857,0.08647869,6.8
123690,4.87149138,0.15921761,5.4
123693,4.87231139,0.11644628,5.4
123697,4.87340484,0.06614502,6.6
123726,4.87736805,0.10268892,6.6
123744,4.87972431,0.15417943,6.4
123756,4.881092,0.08473283,6.6
123778,4.88524464,0.09187074,6.3
123782,4.88631344,0.12842637,6.4
123879,4.90800628,0.03595243,5.0
123886,4.91080528,0.09598618,5.7
123928,4.9220268,0.07401898,6.3
123947,4.92888907,0.0145896,6.3
124050,4.95436826,0.11545872,5.7
124058,4.95590263,0.06020169,6.9
124060,4.95565181,0.12524235,6.8
124068,4.95769442,0.07336647,4.5
124070,4.95779958,0.07333888,5.4
124073,4.95859523,0.04312679,6.3
124077,4.95943466,0.0744364,6.7
124089,4.96230471,0.04425001,5.6
124109,4.96733497,0.02090972,6.9
124112,4.96718887,0.10891107,6.4
124184,4.98448923,0.14615484,6.6
124203,4.98961919,0.03174536,5.7
124219,4.99241681,0.05812742,6.5
124246,4.99662072,0.16828988,6.9
124254,4.99913872,0.07467192,6.9
124257,4.99946939,0.11426656,6.9
124266,5.00198572,0.14363997,5.5
124282,5.00539049,0.01119794,6.4
124318,5.01345122,0.10599753,5.4
124358,5.02264976,0.09206117,6.9
124376,5.02678917,0.04577281,6.8
124408,5.03401724,0.04003412,5.1
124410,5.03411556,0.09626829,6.3
124455,5.04625738,0.08438061,5.4
124457,5.04651394,0.115132,6.5
124478,5.05186832,0.03545777,6.1
124486,5.05500744,0.00739225,6.7
124487,5.05508925,0.01893963,5.3
124492,5.0564301,0.00591754,6.5
124497,5.05656347,0.16786712,6.4
124520,5.06286804,0.08338752,6.9
124564,5.07370086,0.17301124,6.3
124603,5.08544562,0.05436318,3.4
124628,5.08989512,0.00591056,4.9
124646,5.0949965,0.08220433,6.6
124661,5.09787396,0.05114358,5.9
124675,5.10079557,0.034041,5.8
124681,5.10203345,0.00429622,6.5
124698,5.10584844,0.05068708,6.4
124704,5.10749429,0.06011728,6.3
124718,5.10982278,0.0351169,6.8
124749,5.1147478,0.16290249,6.9
124777,5.11874825,0.08777828,6.8
124788,5.12087318,0.06564804,6.8
124789,5.12152012,0.09539339,6.7
124799,5.12293194,0.12878615,4.6
124801,5.12334552,0.13589691,6.9
124823,5.12873698,0.05084634,6.5
124835,5.13218459,0.10485565,6.7
124892,5.14355468,0.05902136,6.4
124903,5.145203,0.09421035,5.2
124969,5.16078246,0.14630688,6.8
125000,5.16629443,0.16612073,6.6
125011,5.16918288,0.15230572,6.5
125032,5.17344126,0.13287599,5.7
125069,5.18168911,0.01900101,6.8
125074,5.1826129,0.10091789,6.8
125116,5.19362796,0.13792469,6.4
125122,5.19577253,0.15478196,0.9
125139,5.19800219,0.16808127,6.3
125141,5.19866796,0.07135837,6.6
125154,5.20175341,0.13020452,6.6
125159,5.20314451,0.01755147,4.0
125182,5.20708983,0.07680413,6.3
125210,5.21088898,0.14767924,4.9
125219,5.21306598,0.0047775,5.6
125221,5.21273488,0.12462034,6.0
125235,5.2155381,0.11181893,3.9
125272,5.22386063,0.00613978,6.9
125298,5.2304507,0.02908897,6.8
125310,5.23327079,0.02403968,6.4
125339,5.23753194,0.05815839,6.8
125355,5.24027348,0.14936416,6.1
125384,5.24999795,0.08254792,6.8
125403,5.25404588,0.12702361,5.6
125423,5.25853894,0.03697785,6.7
125429,5.25927808,0.00793567,6.9
125438,5.26186255,0.0833401,6.7
125456,5.26498058,0.1322293,6.9
125478,5.27019214,0.16405518,6.5
125517,5.28018647,0.14737221,6.6
125567,5.29090527,0.01513865,6.8
125628,5.30623566,0.07994839,6.6
125647,5.31018876,0.15644651,6.6
125665,5.31725661,0.01119634,6.9
125747,5.33712166,0.09325226,5.4
125769,5.34343182,0.01864836,6.1
125772,5.34374126,0.02388706,6.8
125773,5.34350047,0.15005541,6.6
125791,5.34692197,0.11591847,6.6
125797,5.3482677,0.17551627,6.5
125805,5.3505511,0.05161234,6.6
125841,5.35870855,0.14726051,6.3
125843,5.35938617,0.05125925,6.4
125911,5.37709261,0.03721818,6.6
125960,5.38387496,0.17557416,6.4
125961,5.38433725,0.08549767,6.7
125969,5.38665767,0.12005073,6.9
125996,5.39086006,0.12125059,6.5
126059,5.40672284,0.17603619,5.2
126062,5.40796763,0.00848972,5.4
126088,5.41180721,0.06006255,6.9
126116,5.41968031,0.11358026,6.9
126141,5.42652957,0.09407708,6.7
126187,5.43649365,0.12879662,6.9
126221,5.44454122,0.05771435,6.4
126222,5.44457867,0.10486588,5.6
126224,5.44612889,0.04739141,6.9
126227,5.44722372,0.06368774,6.6
126265,5.45329783,0.1372556,6.2
126267,5.45408832,0.09677177,6.3
126364,5.47659041,0.03165252,6.7
126373,5.4789333,0.07911117,6.3
126396,5.48546766,0.00809377,6.3
126414,5.48824994,0.07322349,6.9
126428,5.49374503,0.0749378,5.3
126447,5.49806872,0.13118554,6.0
126482,5.50741583,0.12530761,6.6
126488,5.5096292,0.05847464,6.7
126491,5.51109622,0.02673636,6.5
126518,5.5177612,0.09604091,5.9
126519,5.51827026,0.05134865,6.5
126522,5.51853889,0.03961655,6.4
126535,5.52154726,0.10399045,6.0
126546,5.52687073,0.06637972,6.6
126556,5.53190804,0.02013858,6.9
126562,5.53274318,0.08991413,6.7
126566,5.53473889,0.1219847,6.4
126587,5.54129689,0.05137309,6.5
126593,5.54291452,0.17682769,4.8
126597,5.54369178,0.17538634,6.0
126643,5.56097192,0.17465495,4.6
126662,5.56683244,0.09159207,4.1
126707,5.58355284,0.16624765,6.9
126719,5.58976592,0.12835859,6.0
126733,5.59306401,0.02376445,6.8
126735,5.59390992,0.07584377,6.9
126744,5.59638727,0.05093651,6.6
126749,5.59768026,0.11887627,5.1
126774,5.6042939,0.17757334,6.4
126789,5.61061628,0.00932544,6.5
126794,5.61327056,0.0192601,6.4
126805,5.61682762,0.09410544,6.7
126818,5.62176697,0.14304088,6.7
126834,5.62682973,0.11485958,6.7
126901,5.64925307,0.03192488,6.8
126933,5.66135191,0.08172553,6.9
126940,5.66240442,0.11550982,6.3
126956,5.66591587,0.10073255,5.8
126965,5.67037788,0.03915656,5.3
126971,5.67247082,0.16029962,6.8
126997,5.68178361,0.02243204,5.8
127002,5.6821718,0.09913659,5.6
127021,5.68830343,0.13139842,6.7
127029,5.69058538,0.17235126,2.5
127060,5.70388028,0.04688236,5.5
127114,5.72276517,0.01344854,6.9
127141,5.73324602,0.11980754,6.6
127219,5.76016154,0.11723745,6.0
127235,5.76431521,0.01055803,5.8
127239,5.76462166,0.14411421,5.9
127285,5.78437013,0.08828758,4.9
127303,5.78859259,0.04257629,6.5
127327,5.79952257,0.04771308,6.6
127340,5.80409155,0.10817313,3.7
127402,5.82279785,0.13921192,6.6
127420,5.82937621,0.1492258,6.0
127453,5.84886107,0.10104487,5.4
127460,5.85091438,0.14288632,6.2
127494,5.86195482,0.01061878,6.9
127520,5.8698789,0.02403929,4.6
127529,5.87575608,0.0766841,5.9
127540,5.88114522,0.08195281,4.9
127544,5.88670541,0.15933067,5.8
127551,5.89034013,0.07734805,5.5
127658,5.92904309,0.07906909,6.9
127707,5.94707256,0.02124875,6.9
127747,5.96237794,0.13234841,6.8
127810,5.98823048,0.17166506,5.3
127811,5.98886578,0.06199516,6.9
127836,5.99953338,0.01858393,6.0
127839,6.00056451,0.15386745,5.0
127860,6.01068123,0.06650427,6.4
127870,6.01521342,0.16331138,6.5
127874,6.01575425,0.12810174,6.3
127881,6.01901787,0.01680471,5.6
127894,6.02450817,0.05256418,6.0
127908,6.02892,0.06162326,6.5
127934,6.03830194,0.06667269,4.6
127937,6.03891026,0.11548281,6.3
127960,6.04448492,0.02281102,6.4
127976,6.0519486,0.16422559,4.7
127993,6.05926793,0.0371377,5.6
128001,6.06294337,0.15144639,5.4
128007,6.06512685,0.17142629,5.3
128019,6.07040975,0.08733778,6.9
128022,6.07259657,0.15219455,5.1
128037,6.07847091,0.15644322,6.9
128051,6.08252008,0.08721255,6.9
128069,6.08975927,0.02283346,6.8
128085,6.0962852,0.05728651,3.9
128126,6.11014987,0.09392019,5.2
128150,6.12124639,0.04919181,6.9
128156,6.12406546,0.00508332,6.5
128160,6.12731228,0.06484368,6.8
128184,6.13800438,0.04325275,6.8
128186,6.13890141,0.02191377,4.9
128188,6.14026989,0.01959219,6.4
128196,6.14342152,0.11133295,4.5
128231,6.16193503,0.12365604,6.8
128260,6.17157034,0.09547572,6.8
128269,6.17605845,0.14869449,6.9
128270,6.17618063,0.02291768,6.6
128281,6.18015896,0.03668876,5.6
128309,6.19556469,0.16890031,6.1
128310,6.19570315,0.09819702,4.3
128335,6.20440653,0.12654515,5.9
128336,6.2048502,0.0310688,4.6
128358,6.21692883,0.12551671,6.9
128365,6.21931353,0.17767418,6.5
128374,6.2238079,0.06085779,5.3
128388,6.23170777,0.14391815,6.6
128393,6.23441295,0.03864581,6.4
128401,6.23718657,0.0187812,5.8
128421,6.24545762,0.16255012,6.1
128425,6.24781214,0.08282271,6.7
128427,6.24812033,0.05114401,5.9
128436,6.25298922,0.03648877,6.2
128466,6.26193454,0.12341223,6.1
128472,6.26410457,0.14352361,6.7
128487,6.2691714,0.08246584,6.9
128513,6.28018232,0.11978699,4.0
128544,0.01048768,0.15632681,6.3
128547,0.01088562,0.14809865,5.8
128569,0.02209492,-0.00878216,6.3
128572,0.02328167,-0.09961627,4.7
128595,0.03375045,-0.04448422,6.3
128602,0.03578732,-0.0427228,6.3
128604,0.03617086,-0.15400708,6.1
128621,0.0450039,-0.09160637,6.0
128628,0.04869447,-0.05796602,6.8
128655,0.06309358,-0.13579699,5.4
128660,0.06505257,-0.16702108,5.8
128690,0.08158163,-0.14054889,6.5
128694,0.08476955,-0.15400582,3.8
128743,0.1068756,-0.03872706,6.3
128760,0.11616722,-0.00086583,6.4
128791,0.13107139,-0.06906825,6.0
128806,0.13822302,-0.03130684,6.8
128830,0.15032106,-0.11351985,6.8
128839,0.15379783,-0.06270721,5.2
128843,0.15509999,-0.00882487,5.9
128852,0.15721555,-0.09722667,6.6
128868,0.16613491,-0.00878817,6.9
128891,0.17761474,-0.07595678,6.1
128935,0.19810018,-0.08079536,6.4
128974,0.21780313,-0.00390537,6.8
128986,0.22331073,-0.08795747,6.8
129009,0.23129292,-0.01997238,4.9
129015,0.23425853,-0.07898521,6.6
129019,0.23689805,-0.15255521,6.4
129032,0.24306779,-0.12823458,6.0
129050,0.25236603,-0.03083032,6.6
129056,0.2564013,-0.10267457,6.7
129094,0.27507582,-0.08441649,5.7
129154,0.30630332,-0.15543922,6.6
129169,0.31295775,-0.03929051,6.2
129177,0.31762709,-0.11839242,6.9
129193,0.32463459,-0.13828132,5.2
129196,0.32646165,-0.01699577,5.8
129204,0.33424895,-0.04363939,5.5
129210,0.33590483,-0.03977552,6.8
129217,0.33905457,-0.13368534,6.9
129235,0.34821726,-0.00888145,6.0
129239,0.35157403,-0.05666847,6.4
129262,0.36032439,-0.0078487,6.5
129274,0.36662161,-0.14282883,3.8
129275,0.36670102,-0.139757,6.5
129277,0.36801605,-0.12068254,6.0
129280,0.37005911,-0.04971861,6.4
129283,0.37092835,-0.10378116,6.8
129292,0.37470059,-0.06854446,6.8
129293,0.37488661,-0.14842687,6.9
129300,0.37723103,-0.00695877,6.5
129315,0.38405156,-0.03551333,6.9
129331,0.39223577,-0.09767333,6.7
129363,0.40604583,-0.15733741,6.6
129371,0.40890563,-0.12261486,5.9
129387,0.41387153,-0.06150288,6.8
129412,0.42598149,-0.16413261,6.4
129415,0.42702702,-0.06005086,6.8
129465,0.44822448,-0.0644074,5.3
129477,0.4534084,-0.08317449,6.4
129482,0.45695672,-0.11808917,6.5
129490,0.46245596,-0.100067,5.5
129539,0.48708365,-0.1199846,6.6
129588,0.51482922,-0.03594132,6.6
129622,0.52466772,-0.05879127,6.9
129624,0.52555282,-0.1487659,5.7
129655,0.53753567,0.00224139,5.6
129665,0.53963959,-0.07162007,5.9
129667,0.54019206,-0.00593877,6.0
129695,0.55191238,0.00061028,6.3
129701,0.55431497,-0.1502075,6.8
129706,0.55664171,-0.01078041,6.9
129717,0.56082032,-0.11655837,6.6
129739,0.57420278,-0.03186099,6.0
129752,0.57941273,-0.04177673,5.7
129765,0.58420788,-0.15820333,6.7
129781,0.59110927,-0.16520424,6.7
129798,0.59770575,-0.11208786,5.7
129825,0.60800937,-0.05196921,2.0
129830,0.60947203,-0.0758428,6.5
129858,0.62049066,-0.01544636,5.6
129888,0.63256223,-0.04852107,6.3
129959,0.66390958,-0.01806542,5.5
129984,0.6750535,-0.13717183,5.8
129992,0.67776684,-0.06214099,6.8
130004,0.6806819,-0.13668764,5.7
130026,0.68808173,-0.05927347,5.8
130047,0.69902865,-0.16498728,5.9
130055,0.7035087,-0.01214599,5.7
130061,0.7060043,-0.05608514,6.1
130079,0.7133213,-0.0441864,6.6
130083,0.7152688,-0.13808512,6.6
130117,0.73399545,-0.06316385,6.7
130160,0.75416084,-0.164776,6.3
130181,0.76264503,-0.00084333,6.7
130197,0.76981026,-0.15530226,4.0
130199,0.77066788,-0.06479195,5.3
130215,0.77972933,-0.04856558,5.2
130216,0.78011912,-0.17063003,6.2
130227,0.78369029,-0.12531493,6.6
130228,0.78402415,-0.04302212,5.5
130242,0.78910422,-0.05024294,6.3
130243,0.79048929,-0.13374303,5.9
130251,0.79480156,-0.11335589,6.3
130254,0.79720132,-0.13413486,5.5
130269,0.8040457,-0.13265996,5.4
130277,0.80803167,-0.14441198,6.6
130284,0.81401182,-0.10626646,5.6
130328,0.83475869,-0.06653544,6.3
130355,0.84113605,-0.02087554,5.1
130386,0.85315766,-0.15306698,6.8
130387,0.85448549,-0.15393305,4.9
130388,0.85527351,-0.10330085,6.0
130391,0.85678635,-0.10000998,6.5
130392,0.85721279,-0.07481936,6.8
130395,0.85780955,-0.15977718,6.2
130408,0.86556754,-0.01623462,5.6
130457,0.88704643,-0.13603387,6.3
130520,0.91477571,-0.11876786,6.2
130528,0.91899235,-0.08857764,4.8
130537,0.92095083,-0.00838907,6.6
130564,0.92908632,-0.16507736,3.8
130598,0.94227781,-0.08944725,6.6
130628,0.95332778,-0.12900795,5.9
130634,0.95564914,-0.09819426,6.0
130639,0.95835026,-0.05922086,6.4
130645,0.95989436,-0.01955724,6.1
130649,0.96153832,-0.05615039,6.7
130652,0.96271823,-0.09094523,5.5
130686,0.97410578,-0.17040328,3.7
130698,0.97960226,-0.02029978,5.1
130704,0.98149114,-0.00517713,5.8
130730,0.9947515,-0.0499442,6.9
130746,1.00058635,-0.0253718,6.8
130762,1.00474489,-0.02657928,6.5
130780,1.01292132,-0.02005131,6.7
130784,1.01353444,-0.0114514,6.9
130789,1.01531526,-0.09357331,5.5
130796,1.01726268,-0.11578078,6.5
130805,1.02228189,-0.05153342,6.3
130806,1.02229148,-0.05156929,5.0
130833,1.03250304,-0.17017915,6.2
130860,1.04227703,-0.09546956,6.0
130878,1.05389045,-0.02704693,5.3
130893,1.05859557,-0.004693,5.4
130894,1.05871069,-0.01397863,6.8
130948,1.07312827,-0.15456088,6.3
130963,1.07987986,-0.10484687,6.9
130995,1.09004029,-0.06237375,6.8
131001,1.09246659,-0.12084534,5.6
131005,1.09430093,-0.15393135,5.9
131012,1.09749438,-0.00737998,6.8
131019,1.098971,-0.11933829,4.1
131020,1.09927905,-0.15424018,6.6
131025,1.1010403,-0.07697906,6.9
131041,1.10669713,-0.02006469,6.3
131063,1.11383429,-0.13356564,4.5
131092,1.12276965,-0.11295601,6.1
131115,1.13235457,-0.1417042,6.9
131126,1.13656314,-0.02296519,6.7
131129,1.13727988,-0.10900769,6.3
131132,1.13757935,-0.13251543,5.7
131140,1.14079738,-0.00171159,6.1
131143,1.14155281,-0.10968696,6.6
131176,1.15052446,-0.06537043,5.2
131270,1.18629287,-0.00076833,5.0
131279,1.18954224,-0.05601125,5.9
131298,1.19349483,-0.12196031,6.8
131301,1.19399741,-0.14408338,6.7
131303,1.19440313,-0.09268721,6.8
131309,1.19516904,-0.11761672,5.7
131315,1.1963939,-0.14366401,5.5
131316,1.19640473,-0.15656079,5.5
131317,1.19658595,-0.11934178,6.4
131335,1.20093546,-0.16993466,6.7
131344,1.20439543,-0.06303887,6.3
131346,1.20566959,-0.05851139,4.1
131351,1.20791074,-0.14766087,6.9
131358,1.21126628,-0.04316989,5.3
131392,1.22080247,-0.01837308,6.2
131419,1.23209388,-0.01624136,6.8
131442,1.23733917,-0.15347984,6.8
131443,1.23737641,-0.15352013,6.7
131451,1.23956949,-0.1484164,5.9
131468,1.2457393,-0.05680392,4.2
131481,1.24966462,-0.05156406,6.3
131504,1.25927956,-0.09902795,6.0
131568,1.27799349,-0.09516844,4.5
131587,1.28484704,-0.05631072,6.6
131614,1.29330054,-0.09025902,5.5
131622,1.29580349,-0.14763755,6.8
131625,1.29715597,-0.01863352,6.2
131640,1.30105649,-0.03861333,6.4
131684,1.31188895,-0.03605254,6.3
131688,1.31256148,-0.1004134,6.5
